"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Cell.Volume.frac.max",6.84393662660477e-12,1,6.04094847580008e-14,1,1.73756629473667e-09,1.01238405064153e-12,1,0.00921019736782515,1,0.380148633894087,1,0.0351212323506341,6.89293487940528e-06,1,1
"ATM.Cell.Volume.frac.mean",1.05168237868455e-18,0.29311657390813,6.73581536980111e-18,1,1.50675740537911e-15,2.9700767267766e-18,0.03933543192777,2.58148203254371e-12,1,1,1,0.00245392928730308,7.3627407247288e-07,0.0910227559506892,1
"ATM.Cell.Volume.frac.SD",0.00146966012557674,0.0678071808968754,3.62816589067232e-05,0.40529768321606,NA,NA,3.23366399864894e-15,0.000979309344935689,0.616773368942844,0.733985158366188,1.66089120499664e-12,1,1,0.150995768606663,1
"ATM.Nucleus.Ellipticity..oblate..min",0.501322412254456,1,1.48367844024233e-15,0.0384179507716121,1.07770249405934e-07,2.9700767267766e-18,0.00928931227680462,0.00125018739878965,0.00734781299120722,1,1,0.00305053549990857,0.00189977999027668,0.526723698712885,0.2349853515625
"ATM.Nucleus.Ellipticity..oblate..max",0.3359786749833,1,1,0.0251398268261003,1,9.31200957462329e-17,0.294177335912247,0.294827904858195,0.989054599572234,1,1.11330781747368e-06,0.0846395760803472,0.000714624169308716,0.00864871591329573,0.40863037109375
"ATM.Nucleus.Ellipticity..oblate..mean",0.189459424987593,1,9.48291615203988e-08,0.0128764227096971,0.0554221395267001,2.9700767267766e-18,1,1,1,1,0.0285931692248354,0.0106565738816541,0.00055619551608056,0.0367963388562202,0.46539306640625
"ATM.Nucleus.Ellipticity..oblate..SD",0.467853216679723,1,1,0.0789741294642745,NA,NA,8.4849106711563e-17,1,0.0445721021411814,1,1.66089120499664e-12,1,1,1,1
"ATM.Nucleus.Ellipticity..prolate..min",0.151568818866803,1,1,1,1,4.90276080193509e-14,0.0247777404299061,0.976864678220991,0.189088609088236,0.603255900362987,9.14601840939012e-05,1,0.000699928161920998,0.0272335410118103,1
"ATM.Nucleus.Ellipticity..prolate..max",0.289384097375866,1,1.81938587085954e-14,1,7.76723590057826e-12,8.00574452111495e-17,0.243113420040369,0.000492194631874988,1,1,1,0.227033528833593,6.32435060962051e-05,0.477109342813491,0.5511474609375
"ATM.Nucleus.Ellipticity..prolate..mean",0.17030043156632,1,3.6644316000973e-07,1,7.27212300236513e-06,8.5657323787022e-17,1,0.478367704183493,1,1,1,0.723137796771116,3.69782273894263e-05,0.0703151989728212,0.13092041015625
"ATM.Nucleus.Ellipticity..prolate..SD",0.0532360569601005,1,4.97019629960109e-05,0.0599120009928434,NA,NA,8.4849106711563e-17,1,1,1,1.66089120499664e-12,1,0.172150873330582,1,1
"ATM.Nucleus.Sphericity.min",1,1,1,0.0054104329845194,0.000112430478310942,5.81639193114992e-14,4.34284939066322e-07,1,1,1,0.0138457745463911,0.00932064522056416,0.00776429184230299,0.00593908131122588,0.018798828125
"ATM.Nucleus.Sphericity.max",1,1,7.4237964975067e-14,1.96994551152948e-05,0.533367167796752,2.9700767267766e-18,1,0.0317011320583112,1,1,0.568029206307175,0.156113023771255,0.0159778717526978,0.0126695996150374,0.13092041015625
"ATM.Nucleus.Sphericity.mean",1,1,0.000113580346478906,0.000354695116709646,1,2.32196156819746e-15,0.0612690144012495,1,1,1,1,0.0316438399641079,0.00277513220495974,0.0036447737365961,0.014190673828125
"ATM.Nucleus.Sphericity.SD",0.851369912527121,0.771812816791846,1,0.317168935724345,NA,NA,8.06566392314016e-14,1,1,1,1.66089120499664e-12,0.00305053549990857,1,1,0.162353515625
