"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Nucleus.Sphericity.max",1,1,3.90796813339402e-20,9.05379285132677e-06,0.0812342606292434,0.000414228535851598,1,1,1,1,0.266384951241878,0.134061684048295,0.00650375087511845,0.0050211924264576,0.09952697423231
"ATM.Nucleus.Sphericity.mean",1,1,0.00719413928041352,0.0325812614426013,1,1.25284992866934e-05,0.156946084443014,1,1,1,1,0.0119511361540472,0.00386059908726288,0.001848000584562,0.00553026984473376
"ATM.Nucleus.Sphericity.SD",1,1,1,1,NA,NA,0.28882156506956,1,1,1,0.424869072106037,0.0104010192059892,1,1,0.0575949114080316
"ATM.Nucleus.Volume.frac.min",6.42513340999629e-22,3.76795170435211e-08,1.33285400501982e-56,1,8.73766002349589e-22,7.78095166074501e-11,0.685042027037961,2.43600843297166e-14,0.0384425494879313,1,0.0594302703654022,0.00204894321503053,7.61365404305814e-15,0.000150044561026853,1
"ATM.Nucleus.Volume.frac.max",0.000337407250775105,1.59070000660289e-09,4.01989989456575e-08,1,0.176283008280975,6.18247231407623e-05,4.49528708967031e-10,1,1,1,0.2003371048408,0.000161442362746425,2.18654136393442e-05,2.93547270110985e-05,1
"ATM.Nucleus.Volume.frac.mean",1.68563127234889e-17,5.75863681025278e-12,6.2626164274649e-52,1,2.63730097683225e-11,1.00875707416007e-09,0.45139626496759,3.10024778129609e-09,1,1,1,0.000288165659801709,6.17250135498857e-12,4.88551677403951e-06,1
"ATM.Nucleus.Volume.frac.SD",1.60570478435366e-14,1,3.2577301890015e-17,0.162043818814869,NA,NA,4.3016561477084e-23,1.34061594035803e-05,0.755511035918012,0.99645560253612,8.23389485109802e-20,1,1.55606157659141e-08,0.281193655114144,0.0461791034133443
"TVC.Cell.Ellipticity..oblate..min",1,1,1,0.00108669942918292,0.000693647840841754,1.25669811224769e-06,3.75126750606822e-07,0.0120886469085765,1.45249846665988e-09,1,0.9535664170939,0.00298390864218523,1,1,0.885808046913707
"TVC.Cell.Ellipticity..oblate..max",1,1,1,2.7117643165706e-05,0.0322597971307044,1,1,0.190655002166752,0.759684860855808,1,0.89270365326586,1,1,0.0775662821695579,1
"TVC.Cell.Ellipticity..oblate..mean",1,1,1,1,1,0.00702038631761789,0.189051121386304,1,0.101730706001563,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..SD",1,1,1,0.00985527951275056,0.413696534562355,1,1,1,1,0.986820900916252,1,0.110700656382776,1,0.000236173700626269,1
"TVC.Cell.Ellipticity..prolate..min",1,1,0.0459453407571515,2.83277162772277e-05,1.28527819549039e-11,0.907429459905862,2.24821500951847e-08,0.00222725176483731,0.000550688180324666,0.00861441898713164,1,0.124404822832594,1,0.221704653046202,1
"TVC.Cell.Ellipticity..prolate..max",0.112658665027918,1,0.00026240825505617,0.000121661308239856,1,8.29816092832205e-05,1,1,4.06471417661234e-06,1,0.0517847386005891,0.0190224619857162,3.61803585559296e-07,1,0.0128505929914051
"TVC.Cell.Ellipticity..prolate..mean",1,1,2.01125186268212e-05,1,0.0141040177063803,1,0.0757231166416625,1,1,1,1,1,0.000278306016725971,1,1
"TVC.Cell.Ellipticity..prolate..SD",1,1,0.20639966038801,0.000102950818672105,1,1,1,1,0.0512680838929913,1,1,0.0460220120563068,0.0132264582413491,0.331558895602478,0.0303098705251189
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",1,6.01501458876632e-14,7.54407445640723e-08,1,0.00284282021028516,1,4.96266669926067e-08,1,0.00321390630261761,1,0.788053324752097,1,1,0.331558895602478,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",0.0827460336081551,1.60114846704254e-08,0.00719413928041352,3.2650796378404e-18,1,0.037447298846489,2.70466761380417e-13,1.06080483698325e-06,1.51982607623321e-06,1,0.0751718357989272,1,0.0132264582413491,0.000274897789927088,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.511888052765234,3.73585830592701e-12,2.50654116069439e-06,3.7174986893975e-05,1,0.428591130273598,7.12691450679962e-17,0.230771377844184,1,1,0.369596727219637,1,0.23705197366423,0.0121246214299546,1
