"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Nucleus.Ellipticity..prolate..min",1,1,0.35409904690711,0.0589554852307384,1,4.26306477695261e-18,5.87893152002288e-05,1,1,1,1.39511050119554e-06,0.233465320157165,0.129255669628433,1,0.578704833984375
"ATM.Nucleus.Ellipticity..prolate..max",1,0.0542309606421767,1.29030284515608e-16,0.0174699610263005,1.15921826342315e-08,3.02077385012928e-18,1,5.77559671089513e-07,0.00185281795957092,1,1,0.000827234828703736,0.0867165818719661,1,0.012969970703125
"ATM.Nucleus.Ellipticity..prolate..mean",1,0.392803087759382,1.0074755924879e-12,0.00796773152573419,0.024824725739107,3.44712836263279e-18,0.990520082747646,0.000167632474585694,1,1,0.0135751910236163,0.00252205717168784,0.0340162284379162,1,0.008056640625
"ATM.Nucleus.Ellipticity..prolate..SD",1,0.202222610271598,1.8485929539225e-13,1,NA,NA,9.49348775962519e-17,1.91363430648465e-05,0.00147225264906725,1,1.63163805381925e-12,1,1,1,1
"ATM.Nucleus.Sphericity.min",1.36335364282341e-18,1.29476610449937e-17,2.99264604727637e-16,1.60188318854957e-16,4.27287714683917e-16,6.70637200337208e-18,2.52402955044191e-13,1.22133682159711e-08,3.45149739843226e-11,9.39691682797314e-05,3.81581838603347e-09,5.81099735217985e-09,3.26480707866568e-05,0.0362552162259817,0.00335693359375
"ATM.Nucleus.Sphericity.max",1.50344492107461e-19,1.89490573775647e-18,6.67513234845155e-18,6.18966817765507e-18,6.4312311715318e-15,6.70637200337208e-18,2.92764534984114e-13,2.63572737051731e-12,8.14030823152521e-12,1.62056572228524e-08,2.45183181878643e-08,5.81099735217985e-09,9.28555171085121e-08,2.01165676116943e-07,0.00335693359375
"ATM.Nucleus.Sphericity.mean",1.50344492107461e-19,2.50157966903142e-18,6.98434687151125e-18,9.98946459059347e-18,9.27089361757505e-16,6.70637200337208e-18,2.52402955044191e-13,8.37205494162056e-11,7.89272546444834e-12,8.14623925612286e-08,1.01940927247168e-08,5.81099735217985e-09,1.87355285750345e-06,1.02445483207703e-05,0.00335693359375
"ATM.Nucleus.Sphericity.SD",1,1,0.0325621148213285,1,NA,NA,1.09724064505002e-16,0.0521249812010868,1,0.194760037965346,1.63163805381925e-12,1,1,0.235942672938108,1
"ATM.Nucleus.Volume.frac.min",3.29409578843382e-19,7.20647234433934e-14,8.07030926450489e-18,4.00686358481177e-05,3.34420805949692e-16,6.70637200337208e-18,1.34193267732499e-05,5.56477882418786e-08,1,1,0.000112812344403609,1,4.3387790337193e-08,3.28244641423225e-05,0.23834228515625
"ATM.Nucleus.Volume.frac.max",3.7600933439317e-17,2.60459549987654e-15,1,0.00129978587247311,6.99229873452097e-08,6.70637200337208e-18,0.022570767738093,1.00519122517446e-07,2.87173226617e-05,0.000669238512648884,1,1,8.64738538922237e-08,1.35600566864014e-06,1
