"embedding1","embedding2","embedding3","embedding4","embedding5","embedding6","embedding7","embedding8","embedding9","embedding10","embedding11","embedding12","embedding13","embedding14"
-0.43757257,0.15228325,0.23395728,0.60648054,-0.52337676,0.21997447,0.1762956,-0.3942158,-0.1475532,-0.32388085,0.5119714,-0.1642326,-0.26638746,-0.21524674
-0.4375142,0.06194531,0.16723847,0.2573154,-0.29133147,-0.43616593,-0.16472349,-0.34413162,0.008185598,0.087119505,0.04100498,-0.16397113,-0.29303098,-0.58120984
-0.2281214,0.6127117,0.45025373,0.27571896,0.26984087,-0.01711316,0.16070463,0.046925254,-0.3173623,0.2240902,0.66054904,-0.2838349,-0.0089490395,-0.45012757
-0.18549792,0.301772,0.2076501,0.18698448,-0.454753,-0.22155787,-0.062521435,0.08339897,-0.13993149,-0.20457846,0.0438795,-0.04541055,-0.21131036,-0.5414049
-0.01749736,-0.26342648,0.20088786,0.18480895,-0.4966257,0.12138801,0.06231633,-0.15023465,-0.3919912,-0.025281314,0.5037888,-0.5217738,0.017603094,-0.15408705
-0.71684074,0.07191211,-0.5448528,-0.22034276,0.15737142,-0.16991612,-0.38997015,-0.29078352,0.305941,0.29179773,0.44516593,-0.13359658,0.23254319,-0.17227858
-0.35462782,-0.27942675,-0.34951162,-0.35539934,-0.363322,0.4092034,-0.053405594,0.3436349,0.39702025,-0.3417461,-0.25845492,-0.54714173,-0.5353335,-0.40372866
-0.008798029,0.08197007,-0.5538743,-0.2696766,0.39692128,0.15499261,0.35393777,0.29262027,-0.7061039,-0.6133126,-0.4604834,-0.47328725,-0.34670636,-0.620747
-0.30290785,0.33723918,0.51053715,-0.5226436,-0.25869507,-0.11040536,-0.22335744,0.00065025577,0.35525802,-0.1969515,0.12889425,0.34024084,-0.19113116,-0.5355784
-0.05223078,0.2749974,0.58022106,0.13145813,-0.22830878,-0.50378025,-0.30230695,-0.103612244,0.38142163,0.064188205,0.36919203,-0.17268974,-0.25201052,-0.43456113
-0.14012007,0.25080964,0.38250446,0.34260592,0.2284071,-0.16635118,-0.027828366,-0.5346797,0.41062954,0.30929658,0.14568773,-0.31725702,-0.12761302,-0.3626146
-0.43035075,0.31054607,0.3356507,0.28351873,-0.2130085,-0.33970344,0.67157996,-0.1142168,0.3599805,-0.04739323,0.112852335,-0.32153454,0.32485744,-0.0327909
-0.19363615,0.06892885,0.2008034,-0.008392204,-0.3041644,-0.22603561,0.42564717,0.018022258,-0.13134147,-0.3776865,0.27111065,0.17579389,-0.16888025,-0.5932759
-0.39867732,-0.038511775,0.39990056,-0.33826947,-0.13014439,-0.38022888,0.29975602,-0.47735426,-0.027880372,-0.38333845,-0.1104635,0.18277238,-0.43319562,-0.1928819
-0.47293356,0.5488298,-0.31223857,-0.051675986,0.28771183,0.15471044,-0.47434595,-0.3530742,0.024651956,0.36124963,0.12951598,-0.23250306,0.11012654,-0.15532999
0.21709964,-0.26952258,0.18759951,0.08354139,-0.16911553,-0.23778738,0.124178864,0.1202618,-0.32615486,0.06432913,0.6352094,0.03514437,-0.41260478,-0.6047772
-0.13269657,-0.071618676,0.22858919,0.090330414,-0.08228386,-0.30850783,-0.23358451,-0.2122632,0.020048926,0.3245537,0.6288564,-0.37144032,0.06716145,-0.69373405
-0.03552095,0.18722092,-0.059031677,-0.31807756,-0.21540293,-0.301757,0.25200674,-0.069823764,-0.43762463,0.09940973,0.114304736,0.37623104,-0.1407236,-0.5544307
-0.13122933,-0.23050198,-0.16487798,0.41423166,-0.21129128,0.49586606,-0.14528337,0.26695806,-0.12374888,-0.28632933,-0.1556072,-0.7172941,-0.5405797,-0.62488174
-0.05268329,0.047692362,0.30686605,-0.05494905,-0.33015177,-0.32870397,-0.18919818,0.090543,-0.14341196,-0.02254329,0.0363592,-0.08288064,-0.267445,-0.38958538
-0.3018903,0.3236374,0.4119859,0.15749748,0.19551986,-0.4195482,-0.21621615,-0.26497072,0.19664264,-0.29670525,-0.17778763,-0.19508418,-0.70147455,-0.52492106
0.009834762,0.35936305,0.23438165,0.0860599,-0.079531446,-0.6620987,0.047233842,0.0026670278,0.000359904,-0.234665,0.10132162,-0.09694693,-0.6627713,-0.44062346
-0.48692808,-0.06972718,0.40603822,0.12603018,-0.4280562,-0.41724995,-0.16588016,-0.4012368,-0.4968203,0.33174485,-0.40916392,-0.65751654,0.21317565,0.0040154113
-0.30390885,0.23650344,0.2591041,0.53609776,-0.49539545,-0.04350837,-0.25364423,-0.59029233,-0.43242177,-0.23169768,0.22438982,0.024221329,-0.44299248,-0.606337
-0.47656482,0.087282844,-0.083162665,-0.41919208,-0.022579394,-0.4871308,-0.12772259,-0.140352,0.4043598,-0.37710917,-0.26808646,0.0805734,0.11908054,-0.37675518
-0.2057114,0.50521255,0.53263104,0.18915477,0.02085776,-0.17255044,-0.25975415,-0.22399834,0.30975398,0.086496554,-0.040248662,-0.37361875,-0.19995145,-0.41894606
-0.661042,0.028779054,-0.29944962,-0.5143228,-0.22018853,0.41801354,-0.12919535,0.24443357,0.26703873,-0.30624333,-0.272133,-0.2352807,-0.32849792,-0.41704828
-0.1311795,0.23565659,0.23317073,-0.27353585,-0.38119602,-0.28682014,0.02931313,0.34782395,0.33241516,0.13636751,0.46101448,-0.26982036,-0.23126014,-0.050099395
-0.0893447,0.14675356,-0.06294735,-0.12314657,0.1539795,-0.46146923,0.37477702,0.057966813,-0.09794693,-0.111572854,0.4220427,-0.599309,-0.68441963,-0.21006861
-0.17202814,0.5752149,0.17297362,-0.13696338,0.47943002,-0.12531279,0.018161431,0.17937593,-0.03472795,-0.051974628,0.34903878,-0.5175285,-0.2768278,-0.009366107
0.61788553,0.23740427,-0.5352423,-0.35386986,-0.60241103,-0.068726495,-0.073821016,-0.48913777,0.41690204,-0.15830177,0.44410554,-0.11338514,-0.5692628,0.35754207
0.18878987,0.21088946,-0.39657116,-0.6313506,0.4778377,0.23400861,0.09990601,0.10256997,0.59668165,-0.067903295,0.5470689,-0.420026,-0.42011294,0.24372935
0.23228925,0.27543244,-0.27587572,0.26989505,-0.051494937,-0.67361295,-0.0459604,-0.38687888,0.024329292,-0.28198865,0.39830166,-0.55655986,-0.5482503,-0.36085564
-0.31712225,0.30923826,-0.0062919646,-0.21476051,-0.35059232,-0.21586883,0.018303258,-0.33601373,-0.22449642,-0.10114382,0.09047886,-0.16014582,-0.1540701,-0.30971918
-0.20367219,0.40540162,0.566229,0.07259517,-0.18001989,-0.28976616,0.20248999,0.15407401,0.24118198,-0.12068505,0.5724911,-0.020216295,0.33445972,-0.65350056
-0.15303953,-0.053501282,0.47335404,0.20282105,-0.080988996,-0.3659977,0.065944195,0.16142803,-0.029875306,-0.26565275,0.5774893,-0.071487114,-0.112282686,-0.5495173
0.23895904,0.12076158,0.48786137,0.027177352,-0.049507227,-0.0302246,-0.29819807,-0.33343995,-0.4967756,-0.34289742,-0.5145317,-0.015159909,-0.18166637,-0.72701234
-0.5263967,0.20913628,-0.3949106,-0.62908643,-0.10443668,0.4710312,0.23474827,-0.39414868,-0.0794024,-0.08323574,-0.17761536,0.046962775,0.5729111,-0.23759681
0.3216255,-0.20495094,0.35322383,0.11818893,-0.34920302,-0.45803833,0.30630177,0.00986618,-0.35396704,-0.23397416,0.62707555,-0.16942611,-0.21311405,-0.43054676
-0.62826514,0.39409244,0.40474397,-0.28648576,-0.09793931,-0.24072364,0.27259436,-0.7267294,-0.38675544,-0.3168684,-0.24473205,-0.093335256,0.2851916,-0.16366304
-0.00060060614,0.08659046,0.23223767,0.2194263,-0.36117065,-0.27803165,0.07183417,-0.03303726,-0.4186049,-0.27956438,0.2512226,0.37591577,-0.6033158,-0.45931932
0.12541506,0.43550378,0.34263164,0.4071314,-0.10651807,-0.1577929,0.17437832,-0.26045814,-0.37642166,-0.4965641,0.3684716,-0.39479506,-0.5173543,-0.22619112
-0.46980613,0.108206764,0.46677318,-0.10135588,-0.21364783,-0.555232,-0.19301298,-0.48493052,0.09991684,-0.27682436,0.21123631,-0.20635906,-0.34068784,-0.11529532
-0.35037887,0.07408791,0.24997932,0.28837103,0.20130838,-0.1789479,0.48103446,0.2534505,0.0400717,-0.17746525,0.6582166,-0.7817036,-0.39010525,-0.12149889
0.3578645,0.32793483,0.07453093,0.40887958,-0.34123445,-0.66010183,-0.04335957,0.11682248,0.50220966,0.20348424,0.19013377,-0.0935023,0.29413876,-0.5890446
0.019195361,0.18258062,0.48825255,0.47838575,0.21600066,-0.50135773,-0.05270911,-0.12977748,0.23571591,0.22607835,-0.043873187,-0.18982032,-0.42181313,-0.021592338
-0.32090917,0.5363377,0.72222316,-0.07864706,-0.0801711,-0.41225332,0.009040795,0.072792836,-0.40226752,-0.47402605,0.105820395,-0.22260015,-0.24358134,-0.06468923
0.31194112,0.5657916,0.19280526,-0.40669575,-0.1406584,0.27360424,-0.48292705,-0.23152399,0.44314754,-0.16116971,0.58199894,-0.06147914,-0.470615,0.3315809
-0.47837394,0.28576347,-0.22442162,-0.50542027,0.57248294,-0.23505121,-0.77477413,-0.24290118,0.17122622,-0.14880869,0.50506276,-0.1983345,0.04728326,-0.19017561
0.4532699,0.10844052,-0.5149904,-0.26148808,-0.4931891,0.12626426,-0.6937707,-0.059928663,0.47924855,-0.42809904,0.56340337,-0.28619477,-0.4059771,0.031276986
-0.35065684,0.5934694,-0.5495994,-0.6295367,-0.039319612,-0.021833474,-0.3296635,-0.24504937,-0.041194294,-0.09018887,0.4163883,-0.04370103,0.12667193,-0.0958668
0.211726,0.065746136,0.40172905,0.2592598,0.04015778,-0.2204369,-0.14635937,0.048488658,0.4264275,0.107081994,0.016361197,-0.48509514,0.10423867,-0.7694881
-0.11816854,-0.22421329,-0.59804124,-0.21527071,0.21303862,-0.28614476,0.8617618,0.5267693,-0.3349431,0.15559107,-0.1104161,-0.10055507,-0.0075136274,-0.6583044
0.13006486,0.30326542,0.33256513,-0.15825202,-0.30763546,-0.104254216,0.24978438,0.13167487,-0.116196044,0.20001563,0.6738394,0.26134273,-0.58405304,-0.4363475
-0.5261896,-0.004718948,0.22206822,0.08799169,-0.5265582,-0.45335066,-0.116606034,-0.1291182,0.2848385,-0.086955085,0.42049682,0.09703883,-0.14007483,-0.51315165
-0.33328703,0.34629464,0.24749894,0.14005405,-0.18123445,-0.33279404,-0.01886183,-0.080528,0.07923074,0.24271172,0.49729732,-0.250249,-0.6275631,-0.2105012
-0.09295311,0.441091,-0.33856097,0.15291649,-0.6350497,-0.2184936,-0.23957287,-0.26930642,0.5410332,0.10941565,0.44351858,0.2314686,-0.51644164,0.13511755
-0.40099913,-0.07817034,0.09848218,0.1895504,-0.20488358,-0.34228766,0.09883809,-0.046843786,0.5339048,-0.28935,0.3882018,-0.2868061,0.39478803,-0.5027426
-0.32403708,0.054657515,0.41500214,-0.036016833,-0.46044004,-0.2752094,-0.02902908,-0.37505844,-0.0663915,0.23831947,0.07417233,0.120829724,-0.12328021,-0.34399748
0.3806354,0.31853178,0.050065476,-0.5198282,-0.32247347,-0.13292703,-0.31162918,-0.016805727,0.60667396,-0.1343784,0.47431314,0.11611478,-0.1919613,0.20662835
0.065128304,0.12882519,-0.09684939,-0.5195519,-0.48433393,0.27221158,-0.59095085,-0.09043398,0.57614577,-0.2558071,0.39409408,0.33159444,-0.24454586,-0.053153735
0.2890163,0.16570923,-0.29475117,-0.46886763,0.26646024,0.06731767,0.06843008,0.033182077,0.37168613,0.098787434,0.44857475,-0.088650696,-0.6646338,0.19560167
-0.374269,-0.039313328,0.07223148,0.059056938,-0.58295095,-0.4140789,-0.49919534,-0.21048371,-0.12294529,0.057047024,-0.014088282,0.026059773,-0.39131668,-0.27811292
-0.08055981,-0.099766634,-0.23052378,0.4987768,-0.34999847,-0.25038156,0.09482467,-0.17916201,0.26837283,-0.0095477775,0.25357366,0.5748757,-0.45036545,-0.7223799
-0.42114642,-0.37228176,-0.39921293,-0.1802574,-0.4146693,0.5287005,-0.03039577,0.58569586,0.4918522,-0.47015762,-0.22184262,-0.56946427,-0.41827476,-0.42180887
-0.5265636,0.19586708,0.63129324,0.13227466,-0.44591632,-0.0048376666,-0.15199707,0.2881191,0.40459386,0.37312543,0.5230102,-0.39409366,-0.04089088,-0.03717392
-0.48135138,0.48820692,0.14349055,-0.5418446,0.066808194,-0.36979693,0.59568036,-0.26848495,0.36750135,0.39435855,0.5050529,0.08904377,-0.59583026,-0.31854707
-0.61769146,0.49009755,0.41485432,0.60164607,-0.16631302,-0.10456336,0.21243085,-0.077885345,0.03291318,0.021494428,0.51619095,-0.15725107,0.04984838,-0.5219861
-0.13023984,0.33614203,-0.29400387,-0.20502228,-0.48173177,-0.39174545,0.45018366,0.66713494,-0.19650435,0.11689887,-0.025707828,0.33597216,0.21263026,-0.32237446
-0.5015986,-0.13215482,0.40303707,0.2581844,-0.48096907,-0.06253878,-0.49187648,-0.39336357,0.4811115,0.10725957,0.62906295,0.3770636,-0.3396805,-0.32522598
-0.21295665,0.13296154,-0.28083453,0.31942698,-0.60254395,-0.20269036,-0.23784867,0.05316177,0.4450459,0.16020003,0.24235299,0.17928147,-0.13342747,-0.6079748
-0.19882071,0.07823881,-0.15668884,0.49327013,-0.3797694,-0.13395004,-0.43499443,0.29847103,0.11752228,0.06546281,0.3037416,-0.01591906,-0.14675646,-0.5106836
-0.35332724,-0.09558206,0.18554851,-0.010571424,-0.4860097,-0.1841387,-0.30358395,-0.50595665,-0.1560383,0.1906261,-0.07322799,-0.17134191,0.2757774,-0.5730876
-0.47708875,0.12708144,0.6701713,0.52216107,0.61526585,0.19804879,-0.08355239,-0.004272203,0.3831264,0.2280159,0.14246793,0.0378778,-0.014263193,0.005597067
0.2700746,0.40263727,0.22205998,-0.26880145,-0.16505386,0.14907028,-0.23636173,-0.18501334,0.44648975,0.013997013,0.55194867,0.5023573,0.3341872,-0.44912657
-0.25439736,0.42123568,-0.027629633,0.02614239,-0.12641957,-0.15283155,0.055661976,-0.117234126,0.4569466,0.15921403,0.017459448,0.22598739,-0.29582807,-0.07164944
0.14216012,0.34045255,0.20441349,-0.018951042,-0.41536674,0.07476925,-0.61976343,-0.3575034,0.13150024,-0.4831303,0.6575011,0.3210729,-0.0344253,-0.4903604
0.07572303,0.47019145,0.08282954,-0.25247788,-0.4564256,0.18503833,-0.7772507,0.5670894,0.15210591,-0.21558444,0.56668216,0.5822262,0.1738988,0.33442798
-0.20142089,-0.13473113,0.5762083,-0.7173469,0.032262146,-0.31925792,0.29371762,-0.21789615,-0.242392,-0.06896455,-0.28395873,0.28016326,-0.25600922,0.08808638
-0.098184615,0.47917032,0.07703274,-0.5896954,-0.40441516,-0.22524567,0.113494106,0.45150536,-0.28920776,-0.2310069,0.32258818,-0.05910257,-0.18755296,0.10827173
0.2634866,0.14071909,0.42225626,0.6034357,0.12847386,0.24281055,0.024786277,-0.34507978,0.45806104,0.24815434,-0.37990516,-0.31113654,0.10255582,0.3847122
0.22101228,-0.21146728,0.08254039,-0.34217727,0.42034996,0.06271508,-0.13958605,-0.6696059,-0.3772578,0.5154003,-0.46958205,0.23702694,-0.27743715,0.10298113
0.003933942,0.1292809,0.2909867,-0.5706982,-0.41884893,0.098346025,0.3724556,-0.46344665,-0.20045733,0.40702453,-0.42069077,0.051925678,-0.3774999,-0.1601671
0.5325153,0.2084867,0.27242166,-0.43158993,-0.4706684,0.17429937,-0.40394574,-0.48418653,0.40912712,-0.03542786,0.46191257,0.12773116,-0.18559901,0.61402804
0.29780093,0.24008068,0.7151642,-0.047131088,0.25321004,0.26650196,0.21708861,0.052887663,0.0005005486,0.6537751,-0.07500802,0.022369111,0.129076,-0.3557629
0.10559884,0.052955706,0.18648969,-0.40895423,0.10509084,-0.3116527,-0.4415409,-0.16732858,-0.6137382,-0.6794896,-0.42170867,0.52817535,-0.37317675,0.32612294
-0.36618415,-0.3088523,-0.022594148,-0.097589225,-0.012715027,-0.03740007,-0.049544603,0.14599425,-0.40605196,-0.56903416,-0.42041075,-0.6823371,-0.48287803,-0.059479713
-0.28301266,-0.49734756,-0.2769425,-0.43542284,0.3693259,0.056404714,-0.32287472,0.34528863,-0.17347573,-0.09371265,-0.2910328,-0.4420152,-0.614216,0.037433475
-0.27314502,-0.41519094,0.11386171,-0.42255527,0.11013522,-0.009097185,0.008305401,-0.45083702,0.06475888,0.5640701,-0.40256023,0.18337119,0.28937164,0.20175382
0.4435767,0.48209757,0.30140185,-0.39610538,-0.46029282,0.26410034,-0.58732086,-0.45049733,0.37490705,-0.16415823,-0.15734081,0.21760379,-0.4236473,0.09121129
-0.27417988,-0.101312004,-0.3662988,0.54640573,0.2130763,0.14223847,0.49189535,0.51196605,0.08256145,-0.31443653,-0.35468787,-0.57336384,0.102937475,-0.6500156
-0.44061273,0.13561736,0.03339453,0.49510223,-0.5201167,-0.00037673296,-0.11911015,-0.17215931,-0.22867645,0.2434824,0.34973216,-0.8022123,0.5935328,-0.11615921
-0.4478994,-0.12825352,0.5705678,-0.33527747,-0.47654894,-0.05166313,0.016450236,0.054216575,-0.42984444,0.09297342,0.07974161,0.17841597,0.2409797,0.09025238
-0.7322726,-0.09967267,-0.20205702,-0.12623768,0.09141106,-0.22960545,0.24301603,0.48540366,-0.371368,0.13550538,0.52052623,-0.53273517,0.4412285,-0.12428758
0.48281747,0.0040432774,0.24150808,-0.22353525,-0.2949245,0.4138722,0.15464799,-0.43369037,0.28204513,0.34873885,0.25933364,0.29191127,-0.3788784,-0.024147581
0.23798259,0.42652968,0.059181027,-0.7811609,-0.5247607,0.14233673,-0.4359936,-0.24443007,0.4958923,-0.16802037,0.5064394,0.1976547,0.12190238,-0.080342785
0.4826615,0.2287686,0.32903513,-0.27328268,-0.112336725,0.23954569,-0.49005592,-0.4655093,0.76425135,-0.28677464,0.2658854,0.4642851,0.062014736,0.15760271
-0.29475623,0.44723806,0.41544273,-0.3614054,0.23552074,-0.15592678,0.13063197,-0.022454202,0.08495436,-0.20639859,-0.14385799,0.7289957,-0.004055947,-0.24070886
-0.30789155,-0.47027427,0.010986664,-0.28941825,-0.38237354,-0.5907423,0.12229851,-0.24581598,-0.009764511,-0.113253675,-0.5052387,0.4919204,0.11298146,-0.21880211
0.3900418,0.16293572,-0.1680921,-0.3851824,-0.70800346,0.19896576,-0.57587516,-0.40919352,0.31723252,-0.12534465,0.24842182,0.4214105,-0.50553316,0.24133393
-0.30766222,0.5799419,-0.41070965,-0.32092825,-0.0073421467,0.37310714,-0.4250735,-0.47032338,-0.04240555,-0.16610314,0.5226043,0.3831149,0.042059883,0.07706473
-0.16774137,-0.48718077,-0.33396545,-0.35388264,0.058558587,0.40051192,-0.0463863,0.37421364,0.57724285,-0.22926117,0.23797801,-0.62856823,-0.18678965,-0.4383062
0.36782375,0.44775233,0.18421428,-0.44456795,-0.5558597,0.5101337,-0.19474071,-0.2586992,0.17244366,-0.018801574,0.4028813,0.4262275,0.2033989,0.25715008
-0.42717975,0.1380113,0.6779033,-0.09316956,-0.607724,-0.07452787,0.04220315,0.3156608,-0.09310008,0.12255305,-0.24534406,0.4803141,-0.19086176,0.055662334
-0.26209468,0.2897843,0.5303805,-0.61872804,0.24341108,0.37155688,0.54561424,-0.12651123,-0.2320755,-0.14233057,-0.5227481,0.34584016,0.26379916,-0.03472162
-0.6038695,0.4690775,0.08422611,-0.3526399,-0.2373484,-0.2030005,0.2158294,-0.056004763,0.010699394,-0.0706463,-0.16625394,0.52748984,0.05321479,-0.04025026
-0.49148247,-0.36776742,0.34069353,-0.18867749,-0.17504796,0.014370645,-0.32970643,-0.2273566,-0.60482365,-0.31583312,-0.02849932,0.26061586,-0.32165405,0.022625813
-0.3921991,0.36883155,-0.11252285,-0.17122224,-0.2502113,0.3505435,-0.26834017,-0.38136443,0.26474807,0.103392124,0.19244634,-0.10898315,0.09606839,-0.1539812
-0.569476,0.16184531,-0.32652634,-0.67527634,0.20044075,-0.02512526,-0.24920651,-0.17285085,0.2414814,-0.15217903,-0.03778003,0.014835006,0.35290125,0.092353046
-0.04516399,0.6609696,-0.19829024,-0.6877701,-0.038170677,0.5287861,-0.36566034,-0.11071353,-0.20476082,0.26123038,0.62894744,0.2952063,0.003465173,-0.12325925
0.01766183,-0.053130154,0.32731152,0.109597884,-0.57566756,-0.2017297,0.25367972,0.12359056,-0.2739443,0.0029478064,0.2854787,0.18227626,0.039013255,-0.08936982
-0.5786389,0.0974307,-0.48434144,-0.75555557,0.1075045,-0.03792261,-0.26887694,0.19917145,-0.3817158,-0.21007854,0.10776254,0.07208438,0.21084882,0.4543341
-0.14195882,0.15210724,-0.12040878,-0.49524957,-0.44447762,-0.27206898,-0.3247151,-0.05866708,-0.24259147,-0.29808983,0.43702716,-0.011511093,0.054956317,-0.4512721
-0.3946405,-0.20227286,-0.63868797,0.68591887,0.69745976,-0.21415246,0.36917976,0.5943179,0.034332905,0.07543646,-0.59794974,-0.3333935,0.14896856,-0.22123544
0.32879177,-0.16045363,0.31158513,-0.60198337,0.25464407,0.16264315,0.28054595,-0.2050675,-0.2816319,0.29937273,-0.015153799,0.3039881,-0.23424245,0.1226223
-0.491861,0.13713165,0.40624452,-0.35283935,-0.14311568,-0.20651996,-0.14698434,-0.046625216,-0.23183823,-0.20840214,0.19487873,0.5134595,0.14028943,-0.17487055
0.37995857,0.5693949,0.555749,-0.11478042,-0.34585813,0.5132851,0.39948988,-0.15488002,0.3217905,0.265613,0.6946155,0.3565335,0.19347622,0.25895995
-0.20117597,0.30986926,0.12818289,-0.6585005,0.17423065,0.5476698,-0.098300934,-0.14141211,0.10936981,-0.24264832,0.40697056,0.1114266,-0.3480667,-0.43908155
-0.5429792,-0.18755735,0.5362676,-0.6558037,0.49416244,-0.4083759,0.086710565,-0.32490772,0.42103878,-0.2246349,-0.5053987,0.30789205,0.08538421,-0.27519825
-0.41688278,0.1500147,0.6437114,-0.36044946,-0.2749104,-0.31033286,-0.018209608,0.1282655,-0.1567116,-0.11903674,0.16091144,0.28927305,-0.037113875,-0.6393972
-0.003921254,-0.134967,0.25446254,-0.15108491,-0.7231624,-0.37593022,0.24731714,-0.15884,0.27641237,0.45708638,0.44587833,-0.11162462,-0.035944905,-0.50102043
-0.2775946,0.56602323,0.582606,0.19165553,-0.2743418,-0.20777032,0.059468318,0.1859584,-0.30792582,-0.032297246,0.4644681,-0.37699956,-0.44031173,-0.37458542
-0.5964075,0.09750992,0.49382472,-0.12615348,-0.48648542,-0.59364605,-0.260684,-0.034838933,-0.22928892,0.22811233,-0.105721265,0.022476664,-0.2745019,-0.5872028
-0.078040905,0.3968524,0.2747698,0.24213621,-0.09161283,0.16859618,-0.07153032,-0.16692719,0.0019351349,0.10305136,0.43056262,-0.0013759966,-0.20978425,-0.40785733
-0.47435614,0.6418755,-0.059588294,-0.70834345,-0.12041362,0.30016905,-0.09388969,0.32016772,-0.07725659,0.25060672,0.5376188,-0.23831959,0.20066683,-0.1925934
-0.23058876,0.23612463,0.19959582,0.1408057,-0.18762639,-0.13856925,-0.31360382,-0.058754615,-0.057434317,0.081959985,0.4697683,-0.3112824,-0.13995557,-0.1934374
-0.05579185,0.090171985,0.45162857,0.20981534,-0.25133538,-0.2338304,0.09870972,0.03705533,-0.109787,0.060259413,0.52954435,-0.3734501,0.019812083,-0.5709302
0.23175275,0.27070284,-0.12064593,0.22855146,-0.62312853,0.07558512,0.22643054,-0.46785134,-0.2770808,0.004006301,0.15292916,-0.19828117,-0.17707284,-0.35023314
-0.027873533,-0.16148703,0.2705898,0.21625781,-0.43009433,-0.2235052,0.10913954,-0.30112883,-0.023266157,0.26889646,0.10415771,-0.32607785,-0.41673914,-0.6131323
-0.15856694,0.25392982,0.23886679,0.09046419,-0.35612172,-0.14333265,0.11854829,-0.13459441,-0.03614499,-0.25894895,0.2439363,-0.06794223,-0.08895897,-0.46849027
-0.48389664,0.43968898,0.0759791,-0.3429848,0.14841333,-0.111980684,-0.04467748,-0.48003682,0.4132848,0.2965147,0.55862814,-0.5498586,0.27558774,-0.37924662
-0.5245714,-0.33491927,-0.5665796,-0.50594246,-0.4358324,0.61224943,0.19952162,0.42741606,0.6281209,-0.3949728,-0.35835645,-0.66556937,-0.26148948,-0.43420961
-0.37324625,-0.07419838,0.4500905,0.18137622,-0.2872923,-0.0015535101,0.3932201,0.102923706,0.24693666,0.11951485,0.45923564,-0.33589405,0.24522029,-0.49468768
0.35863408,0.6125554,-0.014297453,-0.3670951,-0.57992536,0.051407948,-0.37533194,-0.39509732,0.24701469,-0.13661546,0.47593862,0.20095058,-0.06869061,0.06417054
-0.045272116,0.14847222,0.06121671,-0.1312294,-0.3197721,-0.48646775,0.32548636,-0.62776774,0.1209485,0.29049256,0.36585563,0.006251461,-0.5025734,-0.6704804
-0.21251805,-0.058849953,0.3559775,0.09368692,-0.03418698,-0.16176233,-0.2768585,0.1173764,-0.31643784,0.10030137,0.6534409,0.111125395,-0.099690065,-0.6219358
0.06300888,0.26029107,-0.05402608,0.21470582,-0.2343743,-0.34235626,-0.24155827,-0.12996334,-0.05444151,-0.07783439,0.018056368,-0.2939052,-0.574904,-0.3280386
-0.45096007,0.16826257,-0.38662627,-0.324805,-0.12895584,-0.15804043,0.06763777,-0.53162044,-0.015787063,0.43980533,0.49291408,-0.31877995,0.017869538,-0.43520296
-0.39992425,0.22851212,-0.13176486,-0.18077886,0.22284323,0.29394853,-0.26735127,-0.37446773,0.37734,-0.15194756,-0.05238305,-0.059574977,0.113442846,-0.71214426
0.25207227,-0.01233658,0.12878764,0.588649,0.14574201,-0.5031713,-0.5196901,-0.020716703,0.37088448,-0.31226143,-0.13641639,-0.31863508,0.30881426,-0.7010995
-0.039353125,0.06431284,0.41340595,0.15744643,-0.078369044,0.2233208,0.20202886,-0.04625816,-0.23674867,0.19042522,0.7663034,-0.1468681,-0.09466103,-0.6594787
-0.03433442,-0.47841802,-0.12459587,0.116052195,-0.010146035,-0.3432888,-0.25223458,0.5135683,-0.44888672,-0.16825774,-0.25623244,-0.6496619,-0.41867393,-0.41510698
-0.23385051,0.013914972,0.3096153,0.1656767,-0.469429,-0.15410203,-0.24060385,-0.04782608,-0.27744588,-0.09214901,0.29984897,-0.09998038,-0.3100542,-0.44537175
-0.12264967,0.15332289,0.36460078,0.46621796,0.23280674,-0.19477946,-0.27634728,-0.22490972,0.22643276,-0.40324774,0.5982614,-0.46948847,0.1910999,-0.5587824
-0.12747553,0.43809858,0.35492504,0.11232192,-0.4878178,-0.32517937,-0.4468813,-0.41189626,-0.26878545,0.23037933,0.3130208,-0.4834757,-0.1526625,-0.357093
-0.24455453,0.25978002,0.33664325,0.33971837,-0.08755021,-0.3265381,0.08957676,-0.6112103,0.26736093,-0.11183859,0.07586125,-0.23442365,-0.2340835,-0.67457455
0.30709353,-0.20756994,-0.24589425,-0.050139952,-0.24326307,-0.13292475,-0.5824565,-0.31155398,0.60962886,-0.5717051,0.23059267,0.40078577,-0.36720723,0.53638905
0.04312548,0.45525196,0.32956228,-0.5524613,0.07741231,0.30785996,-0.31126505,0.17506842,0.31590852,-0.0077492795,-0.014036838,0.059729062,-0.6117309,0.1850153
-0.2768277,-0.6196696,-0.22685562,0.19606762,0.16629368,0.18318716,0.49057823,0.514469,0.33852756,-0.4215985,0.10925526,-0.60131085,-0.10750896,0.36950812
0.36600515,0.3871582,0.29422837,-0.34230316,0.110257916,0.12586343,-0.5942158,-0.13702719,0.55216277,-0.38243386,0.038769312,0.6156139,-0.40226263,0.5083666
-0.412097,-0.43884337,-0.2797498,0.51996166,-0.30530155,-0.52201504,0.5220519,0.6415683,-0.077684194,0.122759745,0.18929963,-0.37224767,-0.20507944,0.22231366
-0.010182725,0.27895606,0.5640386,-0.15540126,-0.4865434,-0.15212737,-0.7769399,0.12536445,0.20140268,0.041739162,0.6733301,0.34533352,0.19482218,0.49171534
