d,k,invNES,MSE,ES,NES,precision,recall
7,158,0.6063276369427392,0.04433446099299243,0.5864809634060608,1.6492733285955077,0.09639548534830468,0.08588976116991529
7,159,0.6068976982743982,0.04436264546136812,0.5865733087275029,1.6477241598432746,0.09637830564074132,0.08641796300515774
7,160,0.6085193709041427,0.04438654609216485,0.5863631702708461,1.6433330602347014,0.09634986225895317,0.08693580794166994
7,161,0.6104416526217076,0.044415545459363895,0.5862774894795324,1.6381582018612724,0.0962618847994342,0.08739927915984838
7,162,0.6106472132968553,0.044444340045948875,0.5854610435478197,1.6376067526797469,0.09619199854890091,0.08787828572612218
7,163,0.6125234232595824,0.044482210191729696,0.5853140354398487,1.6325906276015312,0.09616522165323058,0.08839613066263438
7,164,0.6093155505181759,0.044513890394924545,0.5880171436379309,1.641185752028776,0.0961303724607494,0.08890620792509892
7,165,0.6101204886906312,0.04455028003251491,0.5879832297684753,1.6390205189569724,0.09613212009906225,0.08944994510843673
7,166,0.6047092024752417,0.04458046790601962,0.5887411138533283,1.6536874185256714,0.09608682664542467,0.08994966547217101
7,167,0.6087178439367653,0.04461188326655911,0.5885486672279401,1.642797249925668,0.09610256071878281,0.09050634877892164
7,168,0.6051985202636273,0.04463741254983702,0.5887393859186851,1.652350371848886,0.09606344833617561,0.09101124759202105
7,169,0.6095624649169936,0.04467089798980052,0.5884574238903258,1.6405209597939625,0.09605740025320444,0.09154721710131118
7,170,0.5998793460724418,0.04470099400812829,0.5882236129823392,1.6670018838742273,0.09603791929995138,0.09207024048718851
7,171,0.6032218796440139,0.04473547183502235,0.5872543407568318,1.6577648022152998,0.09604551630069971,0.09261915611989147
7,172,0.6093854683836,0.04476555071240943,0.5891038552496514,1.6409974505176639,0.09611175176714289,0.09322503469561075
7,173,0.610901280792555,0.044796301889728385,0.5869255654770897,1.6369256890452846,0.0961453738647643,0.0937998425751393
7,174,0.6047269904166267,0.04482187629433702,0.5862607389938406,1.6536387755920237,0.09614430617565414,0.09434099053379456
7,175,0.6058663687978556,0.04485775477721131,0.5860799962044732,1.6505289804815775,0.09611963793781976,0.09485883547030677
7,176,0.608784959216391,0.04488538697111892,0.5862506675395098,1.642616140331668,0.09608481509307956,0.09536632350808874
7,177,0.6071575207777259,0.044916688764270296,0.5872724128727647,1.6470190449408757,0.09610745358048901,0.09593077448888705
7,178,0.6052249990940656,0.04494281217828816,0.5881308112439094,1.6522780808738164,0.09606535219405495,0.09643049485262133
7,179,0.6120163917523026,0.044972156100481414,0.5870959573705402,1.6339431647195546,0.09599294109197613,0.09689914452016488
7,180,0.6127886532515748,0.0450020087179465,0.5868522966100703,1.631884002247442,0.095964697479849,0.09741181100731197
7,181,0.6065287437251802,0.04502888476239552,0.5887048779624661,1.6487264789104583,0.09597227929724163,0.09796072664001491
2,113,0.6285796863456734,0.07622019454765082,0.5588757694563828,1.5908881908252952,0.09169328034975661,0.058431033411355304
3,113,0.6309066058538908,0.06690796685367678,0.5647586780935636,1.585020652377804,0.09197363823268892,0.058609689914452014
4,113,0.6142593100717445,0.05884593081615903,0.5811718937958326,1.6279769530610806,0.09799117482142422,0.062444331669324935
5,113,0.6133183924283641,0.05313982759636579,0.5845758849311917,1.6304745012465944,0.09926700634665236,0.06325734821964911
6,113,0.6001717713387598,0.04737679398754148,0.5986090786910947,1.6661896606189464,0.09861283795314367,0.06284048304575678
7,113,0.601534242013454,0.04278610879649703,0.5989924324643383,1.6624157531794073,0.09817401691898876,0.06256084678004019
8,113,0.6372308094183458,0.03850280479635838,0.5679860445307195,1.569290099003192,0.09751984852548007,0.062143981606147855
9,113,0.6351726396076844,0.035087988670878506,0.5700855398446844,1.574375118893112,0.09706883801815419,0.061856577666383576
10,113,0.6345618352039333,0.0319712135955601,0.5661739253589979,1.5758905508060117,0.09717448011896926,0.06192389750813017
11,113,0.6609280856314458,0.029016468313530285,0.543428716130666,1.513023915521168,0.09627245910431752,0.06134908962860161
12,113,0.6484093316514389,0.026359812716154358,0.5552282373765334,1.5422356699480126,0.09761736431084782,0.06220612299852932
6,108,0.5976728426438853,0.047209950531480055,0.5971970435004024,1.6731561627869305,0.09881219603441825,0.06018134929676658
6,109,0.6020494035813108,0.047245855668105144,0.600215945229481,1.6609932574494168,0.09879866218481731,0.06073026492946952
6,110,0.6077735525720427,0.047277793277689724,0.5954236100379067,1.645349646703267,0.09870606895400284,0.0612299852932038
6,111,0.6014700135423964,0.047322201869403537,0.5993258027094309,1.66259327561558,0.09861514406968952,0.06172970565693808
6,112,0.6074734822462597,0.04734534134341214,0.5986931573173713,1.6461623909940757,0.09867752197297652,0.062325227333927126
6,113,0.6035568927624884,0.04737679398754148,0.5986090786910947,1.6568446355122977,0.09861283795314367,0.06284048304575678
6,114,0.598564466693358,0.04740847882509631,0.5992385477007697,1.6706638226025796,0.0986217840284826,0.06340234480187253
6,115,0.60297019571434,0.047439889180604024,0.5992243959528366,1.6584567647084083,0.09859863456701401,0.06394349276052778
6,116,0.6055395320545329,0.04747564888530649,0.598959055698674,1.6514198447244288,0.09857192615813305,0.06448205149450048
6,117,0.6036422705904024,0.04750295241888644,0.5961477690134944,1.6566102950708426,0.09851428033246215,0.0649998964310127
6,118,0.605880504621352,0.047536743826995354,0.5973056740679021,1.6504904719206224,0.0985237583850835,0.06556175818712845
1,108,0.6540648783650594,0.09339806618106068,0.5267382949969168,1.528900317197372,0.08528466483011937,0.0519424363568573
2,108,0.618445866446799,0.07624095879012432,0.5633534666492661,1.6169563970818839,0.09173808795020916,0.055872879424984985
3,108,0.626466904243089,0.06690673502630938,0.5687896302158851,1.596253518305523,0.09192939495969799,0.05598939453570023
4,108,0.612792862940395,0.05879066863970168,0.5866949516646597,1.6318727917320208,0.09780039451756624,0.059565113822317044
5,108,0.6072703587424136,0.053014778099970246,0.5908517866973141,1.6467130094590552,0.09941162466414992,0.06054642997700768
6,108,0.6054635615444807,0.047209950531480055,0.5971970435004024,1.6516270565467126,0.09881219603441825,0.06018134929676658
7,108,0.600878080732217,0.04261887350018424,0.59672537972128,1.6642311178690719,0.09839557188042036,0.05992760527787559
8,108,0.6222724030347324,0.03834098971164505,0.5783951377866235,1.6070132551646912,0.097838655919464,0.0595884168444601
9,108,0.6415115394195351,0.03485387816756637,0.5655380027062304,1.558818413313094,0.097332755161038,0.059280299107235326
10,108,0.636267813814758,0.0317230188242612,0.5677328718747421,1.5716652300930916,0.09720096588783457,0.059200033142075933
11,108,0.65553666640894,0.02876213011600354,0.550257736543966,1.5254676835668795,0.09651651192055233,0.05878316796818361
7,103,0.6035770934959767,0.042430473579403945,0.5981784454675989,1.656789183644965,0.09847816202626442,0.0572011516871388
7,104,0.6052046235741954,0.04247085990250008,0.5994545718523752,1.652333708381533,0.09859080313625768,0.057822565610953454
7,105,0.5996460955769497,0.0425157675752506,0.6002851024865941,1.667650314704125,0.09854388036206219,0.05835076744619591
7,106,0.6022444617810544,0.04254327779160845,0.60009838010005,1.6604552859525494,0.09840688185456624,0.058824595563104584
7,107,0.5991319670385512,0.04258302706061847,0.6005095943840123,1.6690813627303163,0.0983711370287411,0.05935797584771216
7,108,0.5986084905687947,0.04261887350018424,0.59672537972128,1.6705409558254096,0.09839557188042036,0.05992760527787559
7,109,0.6006052600953059,0.04264912250733836,0.5974558292256582,1.664987082932502,0.09839007253519347,0.0604791101352611
7,110,0.6058890858697605,0.042679752941184035,0.5990252292967665,1.6504670959116037,0.09830954169797144,0.0609840089483605
7,111,0.6045403788947583,0.04271388891596379,0.5987208530480006,1.6541492262737432,0.0983090528545074,0.061538103030428566
7,112,0.6012088208118302,0.04275315062141915,0.5972772372150424,1.6633155825120298,0.09826347894529713,0.06206371564098846
7,113,0.6060880859183508,0.04278610879649703,0.5989924324643383,1.649925189479331,0.09817401691898876,0.06256084678004019
2,108,0.624362569966143,0.07624095879012432,0.5633534666492661,1.6016334868604094,0.09173808795020916,0.055872879424984985
3,108,0.620971529738555,0.06690673502630938,0.5687896302158851,1.6103797873326426,0.09192939495969799,0.05598939453570023
