d,k,invNES,MSE,ES,NES,precision,recall
6,48,0.6089341938878752,0.06284077125433402,0.6060903342283315,1.6422135758468064,0.0980735384144475,0.026547320670298486
6,49,0.6076838449590716,0.06280844429052285,0.6050153797493798,1.6455925368023427,0.09825528007346189,0.02715061002133521
6,50,0.6133193256827016,0.06279647552747127,0.6043342146674672,1.6304720202430831,0.0983287419651056,0.027725417900863764
6,51,0.6075918676837375,0.06271997490832798,0.6049271030131433,1.645841646650409,0.09848934982624823,0.02832611802721793
6,52,0.6205760894018603,0.06267106850005019,0.6019481543724018,1.6114059453432146,0.09849367803913259,0.028882801333968557
6,53,0.6081803569026547,0.06265714462236037,0.6049870013377184,1.644249092642201,0.09828126895022264,0.029374754023655157
6,54,0.6102187317977807,0.06264795943189377,0.6068276949923086,1.6387566423172144,0.09811073699962589,0.029877063612072
6,55,0.6087449740015435,0.06263549862651793,0.6076664083179123,1.6427240350364922,0.09798814592203021,0.03039231932390165
6,56,0.6079404351942659,0.06262008099452832,0.6077962642588794,1.6448979901796668,0.09771415453233635,0.03085837976676264
6,57,0.6058383553927905,0.06260471766058795,0.6069032768317526,1.6506052994146565,0.09782836337860261,0.031446133769704
6,58,0.6099338338560594,0.06258439372796193,0.6059856503756226,1.6395220997626996,0.09796238244514106,0.03204165544669304
6,59,0.6061259427754058,0.06258653894949151,0.6071163394976063,1.6498221399682615,0.09788952701125274,0.032569857281935496
6,60,0.6095521045341276,0.06257919715242445,0.6071686374254726,1.6405488432597348,0.09784970921334557,0.03310841601590819
6,61,0.6101913063010402,0.06259431382492134,0.6062151792712593,1.638830297438958,0.09775850908488762,0.033628850177102966
6,62,0.6094667245155464,0.06261447304119551,0.6065769909173118,1.6407786672765132,0.09772208892443497,0.03416740891107567
6,63,0.6161015102413644,0.06262095851854468,0.6019375477129189,1.623109152269793,0.0975483551241127,0.034656772376079704
6,64,0.6178891008866991,0.06263188647221186,0.6005106778087279,1.6184133990467775,0.09745179063360881,0.035172028087909354
6,65,0.6132675788167982,0.06263106770372408,0.6000204461288674,1.6306095977376471,0.09725930635021544,0.03565103465418315
6,66,0.6156191284544489,0.06261986895083714,0.6006288668889339,1.6243809748253988,0.09722570053148566,0.03618700416347329
6,67,0.6164288084517492,0.0626164417049063,0.5995142560284996,1.6222473484191076,0.09731644806271672,0.03676957971704953
6,68,0.6055536366860023,0.06261378811611706,0.6052515826616056,1.6513813796456978,0.09740452654891157,0.03735215527062576
6,69,0.6103591320330441,0.06263331261182296,0.6018307590843576,1.6383796809414513,0.09729708148680481,0.03785964330840773
6,70,0.6033879044290752,0.06263957641098516,0.6058036388837459,1.6573086610779821,0.09729765184310639,0.03840855894111067
6,71,0.6069549856781873,0.06262480384100264,0.6041400106111338,1.6475686395139169,0.09716887181675914,0.0389056900801624
6,72,0.6200480444626666,0.06262327044527485,0.5990932796844752,1.612778249896102,0.0971393225181104,0.03944165958945253
6,73,0.6129130917400667,0.06263643096101258,0.5968945252950754,1.6315526841839674,0.09712945142583997,0.03998539677279036
6,74,0.6201156889038798,0.06266382581426254,0.5963196516160948,1.6126023222660373,0.09700816518998337,0.04048252791184208
6,75,0.6153760582892881,0.06268069966602534,0.5957166661271109,1.6250225963940579,0.09692072237526783,0.040992605174306605
6,76,0.6177907730938279,0.06268536704813879,0.5972983328710755,1.6186709862824766,0.09701681890677107,0.041580359177247964
6,77,0.6202940692525993,0.06272078562245309,0.5942309218036823,1.6121385800204628,0.09685998115750181,0.04205936574352176
6,78,0.6158369992449737,0.06272949214144856,0.5970621522516883,1.6238063013849713,0.0968013468013468,0.04257979990471653
6,79,0.6168416626539264,0.0626889427342664,0.5937538013237564,1.6211615728055018,0.09684299845404563,0.043144250885514844
6,80,0.6203915934466432,0.06269313991095293,0.597684302648736,1.6118851553813083,0.09680325987144169,0.043672452720757295
6,81,0.6145299764711557,0.06270100182511866,0.5965099675578096,1.62725991943037,0.0967474974208981,0.04419288688195207
6,82,0.609593844307216,0.06272097652198898,0.5991556668815328,1.6404365125052538,0.09668749580057784,0.04471073181846428
6,83,0.6129420417608961,0.0627065080194437,0.5997101213438116,1.631475623905877,0.09658468585084139,0.045207862957516
6,84,0.6159464871766896,0.06271598305011897,0.5993874157862267,1.623517660736559,0.09656084656084656,0.04574124324212358
6,85,0.6181841064398028,0.06272000841524765,0.5944512023429136,1.6176410709733726,0.0965051585372441,0.04625908817863579
6,86,0.6190151696637763,0.06272956558483937,0.5925624336451779,1.6154692954344865,0.0964827983855468,0.046792468463243364
6,87,0.617972566201822,0.06273150465483167,0.5937104795134998,1.618194811051552,0.09641345534762463,0.04730254572570789
6,88,0.6158137958581493,0.06274190506714752,0.5943808897351357,1.6238674851486223,0.09648655981300609,0.04788253205460157
6,89,0.6139626128973887,0.06275479960125198,0.5942419780582979,1.62876367223867,0.09652190959647548,0.04844439381071732
6,90,0.6179415618828451,0.06276820894604244,0.5961888220700091,1.6182760016222846,0.09656157534945414,0.04900884479151563
6,91,0.6106580413434075,0.06277363018555758,0.6004990660348114,1.6375777150171735,0.09652468743377834,0.04953445740207552
6,92,0.610163120254582,0.06279358727533918,0.6029139734112783,1.6389060020257602,0.09650856389986824,0.05007042691136566
6,93,0.6067793803734209,0.06281484599980049,0.6021634909968064,1.648045454980005,0.09650759797387364,0.050614164094703484
6,94,0.6076043848543287,0.06281862219287451,0.6019094500768742,1.645807740903231,0.09651642146806556,0.05116307972740643
6,95,0.6125504225910241,0.06276803503803025,0.6007207830997018,1.6325186680471213,0.09659272147310424,0.051748244505665224
6,96,0.6101414538650893,0.06276987198044805,0.5994940439878432,1.6389642002936484,0.09663395316804407,0.0523152847111461
6,97,0.6096305165819701,0.0627733989963036,0.5985670213812904,1.6403378321786182,0.09655126712296347,0.05281500507488038
6,98,0.6077132566785528,0.06278291574070506,0.5993219133196718,1.6455128944619115,0.09656396994059331,0.05336650993226588
6,99,0.6134788635567892,0.0628088869511234,0.5970405702308057,1.6300480088299423,0.09645119700216119,0.05384810572322224
6,100,0.611299454168007,0.06281482473119046,0.5971928247176415,1.6358594681898149,0.09644168962350781,0.054386664457194936
6,101,0.6113138433927449,0.06283507409064792,0.5979852779510129,1.635820963009895,0.09636418187273273,0.054886384820929224
6,102,0.6156273725680975,0.06283951077680577,0.5961108144721927,1.6243592220867098,0.09639622607537046,0.05544824657704497
6,103,0.610330106115749,0.06284700152604202,0.5967922448243925,1.6384575985677334,0.09637861403086469,0.05598162686165255
6,104,0.6118761359206951,0.06285855662465285,0.5958763444662875,1.634317701400941,0.09632160768524405,0.056491704124117074
6,105,0.6131961524659217,0.06287905279277507,0.595351251546718,1.6307995345022566,0.09630066902794175,0.057022495184042093
6,106,0.6078386669566134,0.06289332580379872,0.5950584391127403,1.6451733895227474,0.09616750697368193,0.05748596640222052
6,107,0.6099497508733206,0.06290728879738011,0.596173606689683,1.6394793154160796,0.09606257991984415,0.057964972968494316
6,108,0.6059397681624578,0.06292929547979864,0.5991160407914562,1.6503290467838896,0.09609138523279938,0.058524245499927505
6,109,0.6050767442159123,0.06295067633469774,0.5994783077195468,1.6526829192482821,0.09606911483475286,0.059052447335169955
6,110,0.6089179410175394,0.06297916479765325,0.5987153978354136,1.6422574088208641,0.09607229317973119,0.059596184518507775
6,111,0.6093923900308883,0.06298724669893596,0.598513816235133,1.640978811614817,0.0960836869927779,0.060145100151210724
6,112,0.6091098198731324,0.06300486180057686,0.598568342345621,1.6417400727643556,0.09607847960120687,0.06068365888518342
6,113,0.6028605433402352,0.0630278994759764,0.6014566220730626,1.6587584160996118,0.0961058696376476,0.06124293141661661
6,114,0.6133906393075953,0.06304674373888594,0.5983470273237446,1.630282459361974,0.09605625634333768,0.06175300867908114
6,115,0.6111180615531148,0.06306076183414103,0.5973665516480822,1.6363450254744039,0.09608735577115024,0.06231487043519689
6,116,0.609626251676906,0.06307965494560973,0.5980388815386538,1.6403493078739448,0.09607438016528926,0.06284825071980446
6,117,0.607557027696812,0.06310404252259123,0.5973861869927721,1.6459360264350826,0.0960459293792627,0.06337127410568179
6,118,0.6138243595044449,0.06312564235488385,0.5964377081424028,1.629130523277577,0.09602963378001898,0.06390206516560681
6,119,0.609593289617075,0.06314811274373604,0.5965419424174625,1.6404380051955045,0.0960290452269062,0.06444321312426207
6,120,0.6127315605868103,0.06317510497972237,0.5962418936104388,1.632036056772242,0.09605524946434037,0.06500248565569526
6,121,0.6152477750404676,0.0632080203059872,0.5952602094921529,1.6253614244021046,0.09601271922834657,0.06551515214284234
6,122,0.6150990249019207,0.06322611348389605,0.5950503602652223,1.6257544875143526,0.09601228379171747,0.06605630010149761
6,123,0.6169352816606382,0.06324027137625621,0.5947239304870032,1.6209155639603652,0.0959969241565694,0.06658709116142263
6,124,0.6149889911389302,0.06325270508882645,0.5947955925687064,1.6260453673293367,0.09597070410853402,0.06711011454729995
6,125,0.6122038260407117,0.06326245775064197,0.5947196207034074,1.6334429114356759,0.0959742883379247,0.06765385173063777
6,126,0.6131194870842172,0.06328134056535158,0.5930816314679335,1.6310034521258683,0.09590129287098983,0.06814321519564182
6,127,0.6084447976112299,0.06329777928291687,0.5939211367717963,1.6435344733425712,0.09585836894355147,0.06865329245810635
6,128,0.6148103273801069,0.06331598943956782,0.5928469330919193,1.6265178957895894,0.09588785583103765,0.0692151542142221
6,129,0.6206880878528612,0.0633293285611914,0.5935511268976271,1.6111151793798524,0.09592756315800713,0.06978478364438552
6,130,0.6169099249497514,0.06334633726983838,0.5931796774825187,1.6209821880908335,0.09591368227731864,0.07031557470431055
6,131,0.6124276652354523,0.06336460063728623,0.5934317512092322,1.6328458963648265,0.09588599387350255,0.07083600886550531
6,132,0.6197387017893493,0.06336648925943357,0.5926724702783703,1.6135832684206035,0.0958691599187467,0.07136421070074776
6,133,0.612918436500832,0.06338745202558659,0.5924168549542069,1.6315384567464264,0.09585603126272983,0.07189500176067279
6,134,0.6158991836099839,0.06340914218191095,0.5925193140009215,1.623642353507724,0.09590477365239916,0.0724723988648839
6,135,0.6131620622516997,0.0634180855340215,0.5926394867899046,1.6308902027103975,0.09595959595959595,0.07305497441846014
6,136,0.6174610797545015,0.06343555340850643,0.5929370667925284,1.6195352756445693,0.09591570788094853,0.07356246245624211
6,137,0.6105149832717753,0.06345969862626272,0.5930718724779384,1.6379614381304095,0.09582889277647075,0.07403629057315078
6,138,0.6163648027025527,0.06347963208721345,0.5912278771051431,1.6224158089743863,0.09574999001876472,0.07451529713942458
6,139,0.6111169311712444,0.06350427397928732,0.5912658519173006,1.636348052218806,0.0956689194099266,0.07499171448101581
6,140,0.6172395717813416,0.06352614967542679,0.5912063823695197,1.6201164761909532,0.0956513183785911,0.0755173270915757
6,141,0.6157552175082018,0.0635394579389338,0.5902222750755413,1.6240219677662415,0.0956469921653674,0.07605329660086584
6,142,0.6190108090923478,0.06355486042903488,0.5899769753472677,1.6154806754768862,0.09558775980030781,0.07654524929055244
6,143,0.6198283137559145,0.06357741247833217,0.5897684502175393,1.613349983869558,0.09556467407707077,0.0770656834517472
6,144,0.6138554611263082,0.06359475297083732,0.5900572185695073,1.6290479816945669,0.09555147433935313,0.07759388528698967
6,145,0.6244400007964427,0.06360029970615964,0.5891997337523996,1.6014348836149972,0.0955099585193629,0.07809878410008907
6,146,0.6195370540271435,0.0636128137693603,0.5886438234245431,1.6141084596954347,0.09556964413751462,0.07868653810303043
6,147,0.6196763215366369,0.06363142091380751,0.5877083748536139,1.6137457011755085,0.09547234871910197,0.07914483087184374
6,148,0.6183695909114028,0.06363607647008926,0.587651485593083,1.617155847728734,0.09545702727520909,0.07967044348240362
6,149,0.6092589704575986,0.06365445127679734,0.5876596256078866,1.6413381640469338,0.09542034130197645,0.0801779315201856
6,150,0.6222764587288632,0.06366996521177748,0.5885328860024825,1.6070027814369203,0.09544842363024181,0.08073979327630135
6,151,0.6161585595219523,0.06368727622709666,0.5884093259523953,1.6229588708072997,0.0954214024653519,0.08125504898813099
6,152,0.6241133566654293,0.06370173278870374,0.5883274013480972,1.6022730315257034,0.09535546856121019,0.08173664477908735
6,153,0.615354338013783,0.06371525386797959,0.5880169960019879,1.6250799551162043,0.0953174045865668,0.08224154359218676
6,154,0.6210471138160292,0.06372771332856066,0.5876670446452816,1.6101837972573314,0.09529772339689695,0.08276197775338152
6,155,0.617120664341667,0.06374843354840469,0.5875281903689675,1.6204286418876956,0.09531976658076365,0.08331866106013215
6,156,0.6235909458557176,0.0637639537967278,0.5873760989432661,1.6036153293209832,0.09528854983400438,0.08382873832259669
6,157,0.6231724291198825,0.0637842583521584,0.5864440363612815,1.6046923022771047,0.09526650406789376,0.08434658325910889
6,158,0.6143623146099826,0.06379807955953815,0.5878466039188395,1.6277040049808928,0.09523601957433948,0.08485666052157342
6,159,0.619495330247356,0.0638157642639255,0.5887409720695261,1.6142171719046108,0.0952578962870558,0.08541334382832405
6,160,0.6152438109401236,0.06383761128100475,0.5878757648980323,1.6253718968289164,0.09527089072543618,0.085962259461027
6,161,0.6173031717997264,0.06385453124163358,0.5877946610205368,1.6199495574994927,0.09519817029698453,0.0864334983532531
6,162,0.6200040404828956,0.0638680737667723,0.5876519024151337,1.6128927147331833,0.09516886032037547,0.08694357561571762
6,163,0.6228234603632044,0.06388589637045218,0.5848326032637388,1.6055914133626923,0.09519342899153273,0.08750284814715081
6,164,0.6170059734065462,0.06389951008104523,0.586547260287327,1.6207298520610893,0.09519250151179198,0.08803881765644095
6,165,0.6168418914386842,0.06391684576388439,0.5882735506361074,1.621160971521667,0.09516654144753318,0.08855148414358804
6,166,0.6198748256227563,0.0639434905318113,0.5865035659650071,1.6132289273005262,0.0951242988482857,0.08904861528263977
6,167,0.6231156598257053,0.06396393426487604,0.5847714050381487,1.6048384986500177,0.09510730604905891,0.08956904944383454
6,168,0.6188068818983448,0.0639788411424637,0.5849620590291058,1.61601305553075,0.0951151121605667,0.09011278662717236
6,169,0.6232133364730397,0.06400532428495118,0.5833355220775847,1.6045869712277252,0.09508207410305312,0.09061768544027177
6,170,0.620918237731908,0.06401716892977184,0.5840776091431324,1.6105180025840486,0.09507913358180738,0.09115106572487934
6,171,0.6154111545055545,0.06403284360326794,0.5841550986427838,1.624929923155909,0.09506011738866603,0.09166891066139156
6,172,0.6207469659673741,0.0640495543972228,0.5842792368249361,1.6109623644178377,0.09501996711299036,0.09216604180044327
6,173,0.620435871351003,0.0640642356192389,0.5840344605547242,1.611770121902355,0.09496966512205608,0.09265281604076475
6,174,0.618107113750827,0.06408518338371233,0.5841244433671091,1.6178425676607284,0.09497007694499858,0.09318878555005489
6,175,0.6214953497162875,0.06410040184963388,0.5837603671651896,1.6090224978457195,0.09493900039354584,0.0936936843631543
6,176,0.6238261955522564,0.06411805216310955,0.583444093900458,1.6030105935431698,0.09490045078888054,0.09419081550220602
6,177,0.6243802591241278,0.06413065084055555,0.5835404084148981,1.6015881113903032,0.09494275056678754,0.09476821260641713
6,178,0.6226348167630352,0.06414615213800799,0.5834155200148415,1.6060778695268239,0.09491235129641667,0.09527311141951654
6,179,0.6192886312294392,0.06416169085187914,0.5835231840841582,1.6147559466976742,0.09486946663178253,0.09576506410920314
6,180,0.6140826368090374,0.06417915057329991,0.5834187917646242,1.6284453265057424,0.09483726150392817,0.09626737369761998
6,181,0.6250043896260873,0.06419632616359061,0.5812789272815917,1.599988762636141,0.09480794890136929,0.09677227251071939
1,28,0.6979796997683685,0.11358732952174133,0.503080615505145,1.432706424458849,0.08721959858323494,0.013772086086542245
2,28,0.6812167308008482,0.09293581073672959,0.5142952577012705,1.4679615969272883,0.08797389479207661,0.013891190421940054
3,28,0.6412580558027164,0.08242403285402394,0.5742701404473388,1.559434600393778,0.09044995408631772,0.014282163349006774
4,28,0.6043864302863361,0.07424348122616685,0.620439025958431,1.6545705692403396,0.09661550570641479,0.015255711829649729
5,28,0.6457274117912498,0.06899010832509418,0.578507146130389,1.5486410856029746,0.09518890200708383,0.015030449282266918
6,28,0.574134731326921,0.06433264941639431,0.6510819663674817,1.741751448634423,0.09917355371900827,0.015659630880129255
7,28,0.6442836270249428,0.06025779967630315,0.5865767697969464,1.5521114584544395,0.09979666797848616,0.015758021418066575
8,28,0.6297490739452026,0.056845400678162954,0.6084777925016451,1.5879340540118279,0.10133805588351043,0.01600140853822731
9,28,0.6376169550858423,0.054777165470502216,0.5920192904628228,1.5683397250083637,0.10094451003541913,0.01593926714584585
10,28,0.6651452315053763,0.05296361604537854,0.5748056013491747,1.5034310593143252,0.10043617998163452,0.015859001180686456
11,28,0.6567690043588543,0.05115300550111516,0.5771685070052421,1.522605350379182,0.10137085137085138,0.016006586987592435
6,23,0.5829846026565234,0.06547643570389486,0.6377649357668482,1.7153111684995381,0.10031141454066356,0.013010854029869297
6,24,0.5854371601568847,0.06516560980951044,0.6393643719326171,1.708125257597282,0.10043617998163452,0.013593429583445534
6,25,0.5870901038897984,0.06492382824088383,0.6378784193691978,1.703316055532948,0.1003305785123967,0.014144934440831038
6,26,0.5860934535694108,0.06472295022165749,0.638702952816788,1.7062125398429664,0.09998587271314544,0.014660190152660688
6,27,0.5830737135073518,0.06439178497798112,0.645015183341705,1.7150490183903502,0.0995816753392511,0.015162499741077532
6,28,0.5724834865822208,0.06433264941639431,0.6510819663674817,1.7467752755107266,0.09917355371900827,0.015659630880129255
6,29,0.5855023375196691,0.06431721231016789,0.638955786134818,1.7079351113033028,0.09914188911054114,0.01621372496219732
6,30,0.588305792662698,0.06424181755796682,0.6349696460187277,1.6997962836197071,0.09903581267217632,0.01675487292085258
6,31,0.5872604036036418,0.0640434641515608,0.6352029006849967,1.7028221107087063,0.09889214727924406,0.017288253205460156
6,32,0.5965228406520644,0.06388139806725936,0.624513100980592,1.6763817440869342,0.09882920110192837,0.01783457961348054
6,33,0.582736704813187,0.0637004269699918,0.6296337632809321,1.7160408667248424,0.09896485516320228,0.018417155167056776
1,28,0.695252389672419,0.11358732952174133,0.503080615505145,1.4383265916873276,0.08721959858323494,0.013772086086542245
2,28,0.683230365876596,0.09293581073672959,0.5142952577012705,1.4636351806714316,0.08797389479207661,0.013891190421940054
3,28,0.6351392996860359,0.08242403285402394,0.5742701404473388,1.5744577614616562,0.09044995408631772,0.014282163349006774
4,28,0.6057652599857217,0.07424348122616685,0.620439025958431,1.650804471724857,0.09661550570641479,0.015255711829649729
5,28,0.6483338019544324,0.06899010832509418,0.578507146130389,1.5424153375706366,0.09518890200708383,0.015030449282266918
6,28,0.5752651874869444,0.06433264941639431,0.6510819663674817,1.7383287251719794,0.09917355371900827,0.015659630880129255
7,28,0.6436574752628708,0.06025779967630315,0.5865767697969464,1.5536213567497192,0.09979666797848616,0.015758021418066575
8,28,0.6239506885175493,0.056845400678162954,0.6084777925016451,1.6026907548990932,0.10133805588351043,0.01600140853822731
9,28,0.6431809420813263,0.054777165470502216,0.5920192904628228,1.5547724358312163,0.10094451003541913,0.01593926714584585
10,28,0.6610634929538687,0.05296361604537854,0.5748056013491747,1.512713998971024,0.10043617998163452,0.015859001180686456
11,28,0.6606949122042278,0.05115300550111516,0.5771685070052421,1.5135578941629404,0.10137085137085138,0.016006586987592435
