"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"TVC.Nucleus.Sphericity.mean",1,1,0.319009363923297,1,0.460271097911422,1,0.218775818574886,0.113286056520637,1,1,1,2.90630917037777e-05,1,1,1,1,1,1,1,1,0.0147397922305703,1,0.195066385326469,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.SD",1,1,1,1,1,1,1,1,1,1,1,0.00113883014791672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.392469073186253
"TVC.Nucleus.Volume.frac.min",1,1,0.000718825428954358,0.025842056204239,1,1,1,4.01662028852203e-06,1,1,0.588895692450582,1.2501189747753e-06,1,1,1,0.408617457093346,1,1,1,1,1,7.1835915645147e-05,1,1,1,1,1,6.54757488404049e-05,1,1,0.178228655757836,1,0.000425164779231035,1
"TVC.Nucleus.Volume.frac.max",1,0.975698366613488,1,1,0.549446300278205,0.156014911718958,1,3.52620429613934e-24,1,1,1,1,1,1,1,6.22720254108547e-06,1,1,0.982777294450585,1,1,7.03206056596912e-13,0.0486520947256483,1,1,1,1,1,1,1,1,0.105976148856126,1,1
"TVC.Nucleus.Volume.frac.mean",1,1,0.0263997491288012,1,1,1,1,2.36163399086423e-20,1,1,1,0.000128307586051746,1,1,1,0.000130761295981879,1,1,1,1,1,1.60137835701049e-12,0.916069524756361,1,1,1,1,0.0482269575315262,1,1,1,0.709975851977083,0.150152038016638,1
"TVC.Nucleus.Volume.frac.SD",1,1,1,1,1,0.277539335871173,1,2.49956630974655e-23,1,1,1,1,1,1,1,5.80976162296523e-05,1,1,1,1,1,7.34684107868214e-07,0.63141730292727,1,1,1,1,1,1,1,1,1,1,1
"ATMgroup.Ellipticity..oblate.",0.306774968115477,1,1,1,1,1,1,1,1,1,1,1,0.539087596843773,1,1,0.00193585720469433,1,1,1,1,1,1,1,1,1,1,1,1,0.0374059029568293,1,1,1,1,1
"ATMgroup.Ellipticity..prolate.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.410942556893568,1,1,1,1,1,0.0224963041023432,0.438882489075072,1,1,1,1,1,1,1,1,0.531259201285982,1,1
"ATMgroup.Sphericity",1,1,1,1,1,1,1,1,1,1,1,0.114648937739354,1,1,0.0135290876971293,1,1,1,1,1,1,4.3761654099367e-05,0.63141730292727,1,1,1,0.923670375273651,1,1,1,0.246726190863903,1,1,1
"TVCgroup.Ellipticity..oblate.",1,1,1,1,1,1,1,1,1,1,1,0.0931676826883243,1,1,1,0.0609913203791731,1,1,1,1,1,2.41446429756593e-08,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Ellipticity..prolate.",1,1,0.328064254007793,1,1,1,1,1,1,1,0.611475119345622,0.0193907936900261,0.959159276484036,1,1,1,1,1,1,1,1,3.80647184898195e-05,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Sphericity",1,1,1,1,1,1,0.959006319360868,0.238010077756529,1,1,1,0.0137905437749916,1,1,1,0.0352479511936303,1,0.976663159749334,1,1,0.0551370082902576,0.551495236115693,1,1,1,0.227316441500064,1,0.169620506720311,1,0.810823189851795,0.0128221046611495,0.0783609046652826,1,1
"TVC.Volume",1,1,1,0.0577357637251139,1,1,1,2.2582237642387e-07,1,1,1,1.43606125113803e-09,1,0.38753794110363,1,1.70905149970451e-05,1,1,1,1,1,3.22123345958317e-13,0.000170197076074686,1,1,1,1,1,0.270640771102716,1,1,0.00149202042288119,1,1
"ATM.Volume",1,1,1,0.0577357637251139,1,1,1,2.2582237642387e-07,1,1,1,1.43606125113803e-09,1,0.38753794110363,1,1.70905149970451e-05,1,1,1,1,1,3.22123345958317e-13,0.000170197076074686,1,1,1,1,1,0.270640771102716,1,1,0.00149202042288119,1,1
