"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"TVC.cosine.max_Cell",0.714899576434354,0.467690227908795,0.743921093060661,0.936019070548022,0.656089239889427,0.555253693437485,0.525227722286028,0.944354188278189,0.441389048098373,0.763835308693971,0.722496986662096,0.244869721164913,0.653595839510506,0.936918789980591,0.862755624962517,0.820430398642826,0.828931594634585,0.537012205635159,0.578699317510179,0.789465227292189,0.65119112119501,0.795085256149553,0.864731186586953,0.539972000040793,0.497304955639627,0.632652891100825,0.577263732993265,0.753819566967989,0.402578020659707,0.419385486415664,0.727872052402544,0.868063162577051,0.782445008569961,0.79096954467893
"TVC.cosine.sd_Cell",0.369102021512601,0.232394362348757,0.430660885534093,0.505908171897449,0.387036841377226,0.302988932133952,0.257431259154628,0.597503749532458,0.227481303353085,0.422960505993497,0.388056328380843,0.161650827860728,0.321849323632102,0.485930714758645,0.500654961246557,0.519389735164034,0.433820528875904,0.255315979378871,0.29937354909878,0.431022512400489,0.323331644946245,0.524185957404614,0.478256904263931,0.269330630875908,0.275515326555031,0.348095171525581,0.321931821638142,0.383686676469045,0.20043961035857,0.204410577488992,0.341951257187443,0.458712085043341,0.445346745653772,0.402864173881667
"ATM.Cell.Ellipticity..oblate..min",0.141252428571429,0.222493103076923,0.162704638461538,0.151733977142857,0.17959205,0.208459432,0.24916,0.231078491588785,0.207821686666667,0.179185173333333,0.15112566,0.231313361363636,0.181361189285714,0.155269352631579,0.242174613333333,0.193963223728814,0.186793091666667,0.182050019444444,0.213922764705882,0.19867935,0.182634311111111,0.21163351754386,0.176000657627119,0.1901816625,0.213440546875,0.223067166666667,0.251114375,0.171420193333333,0.172965816,0.16911995,0.187077825,0.164201804878049,0.204180259090909,0.1863918
"ATM.Cell.Ellipticity..oblate..max",0.219548757142857,0.31987794,0.262363769230769,0.217800851428571,0.24797,0.2811823,0.3443774,0.307995663551402,0.31217557,0.23728633,0.24525792,0.329230704545455,0.274882675,0.195188331578947,0.29098828,0.275477305084746,0.257544536111111,0.261861316666667,0.285676911764706,0.273677934615385,0.266371111111111,0.331515335087719,0.268645388135593,0.2984811625,0.304616078125,0.308855666666667,0.32574875,0.306090873333333,0.282221816,0.273279,0.2842940125,0.22006487804878,0.280184622727273,0.235848933333333
"ATM.Cell.Ellipticity..oblate..mean",0.180937120634921,0.271586629487179,0.210374191025641,0.188111892380952,0.214275825,0.244621692666667,0.297745483333333,0.269914514485981,0.260922008888889,0.208561890555556,0.197405770166667,0.280593908901515,0.228353346428571,0.175158833333333,0.266583646666667,0.234091768644068,0.223580334722222,0.222823105555556,0.250438549019608,0.237884215384615,0.223086685185185,0.270005345175439,0.223237979378531,0.242306120833333,0.258133395833333,0.265722981481481,0.283825458333333,0.236761883888889,0.228543669333333,0.216094805,0.233640533333333,0.191553300813008,0.242025418181818,0.209985922222222
"ATM.Cell.Ellipticity..oblate..SD",0.0420596733873166,0.0627939508499938,0.0604811838344751,0.038845419473201,0.0452552412101544,0.0485237509842132,0.063240791895574,0.0516112151362971,0.0600703267197326,0.0379917835748201,0.0535017380691635,0.0603651159626283,0.0525709622256424,0.025865431704245,0.031302802758004,0.0536693587467169,0.0403632700073444,0.0547698159729932,0.0465489881379484,0.043920880719754,0.0518221273744561,0.0719735014466608,0.0528764845069945,0.0741349611941889,0.0595538628717095,0.0591850387329931,0.041413222962956,0.07933568445904,0.0663851248489736,0.0654097006314605,0.0548927640407516,0.0325502449377161,0.0490664999353977,0.0302127595025295
"ATM.Cell.Ellipticity..prolate..min",0.450923238095238,0.4653852,0.445310230769231,0.454574771428571,0.4604508,0.44808014,0.403635,0.477346644859813,0.4708774,0.519165933333333,0.49738682,0.470698386363636,0.496214071428571,0.538348736842105,0.512063033333333,0.503548389830508,0.455530916666667,0.526466916666667,0.459770352941176,0.422743923076923,0.509692088888889,0.490634824561404,0.301483084745763,0.490518,0.4989259375,0.412582277777778,0.520140125,0.480354633333333,0.48350796,0.4773012,0.5229375,0.380449024390244,0.543629409090909,0.5539766
"ATM.Cell.Ellipticity..prolate..max",0.552066714285714,0.573733569230769,0.618778538461539,0.533292228571429,0.5658642,0.54650838,0.5264744,0.580566299065421,0.599142733333333,0.587314666666667,0.62794792,0.585914954545455,0.608528428571429,0.573344157894737,0.591141566666667,0.609736559322034,0.561058111111111,0.622055916666667,0.541120941176471,0.542953961538462,0.596486088888889,0.650443543859649,0.418721101694915,0.656974625,0.6038400625,0.539281833333333,0.650683125,0.635290266666667,0.61350628,0.6091506,0.6307599375,0.455574487804878,0.638948090909091,0.6289458
"ATM.Cell.Ellipticity..prolate..mean",0.498488246031746,0.517921281538462,0.534654871794872,0.491152461904762,0.512139683333333,0.49682713,0.465506666666667,0.528971570872274,0.534966605555556,0.551734880555556,0.565239665,0.528863106060606,0.554679824404762,0.55492298245614,0.550547927777778,0.558046983050847,0.507772363425926,0.573332868055556,0.499614892156863,0.483162557692308,0.554210940740741,0.570200599415205,0.360799288135593,0.575426041666667,0.5512925703125,0.477479462962963,0.577996864583333,0.559796277777778,0.549018473333333,0.54271697,0.580938208333333,0.418468410569106,0.590649185606061,0.589153544444444
"ATM.Cell.Ellipticity..prolate..SD",0.0524719341112699,0.0699840162247816,0.108521389301004,0.0456438869618687,0.0699248910557214,0.0675315847584645,0.0800190879780917,0.0686219896285396,0.0770361021494026,0.0440704188070226,0.0757997997506519,0.0708055086135199,0.0640022989943465,0.0237742866661042,0.0509037879000375,0.0696663245321183,0.0578065599388503,0.0650713258572116,0.053219458140301,0.07093251793145,0.0538370854011567,0.0981424627312054,0.0652866006226884,0.110154915665535,0.0671844084017779,0.08516820549384,0.0729950158062701,0.0943607380862731,0.0838620932965922,0.0833797407041986,0.0592143482722256,0.0436426912923385,0.0593688689119017,0.0448052629984716
