"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume","Threshold.nuclei","Threshold.membrane","surface.dist"
"Depdc.slide1_image11.2019_08_29",0.323247624650361,0.0828484051436985,0.194391112173436,0.122349707782783,0.0415139872395538,0.623104723404902,1,0.816186914579747,0.162346556336401,-0.998222135800003,0.999677300769493,0.629621088321659,0.056519970604024,0.0663920655433724,0.0614560180736982,0.00698062527613068,0.0287618332543001,0.0361541140551131,0.0331235520207458,0.00317521850132819,0.392041046617843,0.0786180471870662,0.184323127225261,0.124109944637095,0.0357736666069027,0.560549855802396,1,0.792128186373833,0.193974647790644,-0.932224213585112,0.988016131756741,0.545018936412478,0.36567,0.397079,0.3813745,0.0222095168902883,0.384191,0.44462,0.4144055,0.0427297556803219,0.0371025,0.051172,0.04413725,0.00994863885790413,0.203911,0.267111,0.235511,0.0446891485709898,0.361855310602511,0.468315416223782,0.415085363413147,0.0752786626106368,0.481655,0.635846,0.5587505,0.109029501697935,0.184654,0.341198,0.262926,0.110693323954067,0.629215,0.639492,0.6343535,0.00726693639025414,0.347739148039927,0.365617236785685,0.356678192412806,0.0126417177867804,0.274425,0.539927,0.40267425,0.115403968185313,0.310889,0.675201,0.47797,0.162259067393269,0.0665265,0.121385,0.0922542,0.0225942243125686,0.37311,0.474982,0.43432875,0.0454271519495775,0.0341543527731276,0.061327503831677,0.0424573182934268,0.0127333710086794,0.297468,0.614582,0.50645175,0.145188276368709,0.254812,0.322431,0.2901915,0.0366000595855617,0.596375,0.650212,0.62617725,0.0224331382018507,0.0594800256879383,0.0872644982146783,0.0716609037935971,0.0138597253985707,2,4,0.146932,0.474414,0.397168,0.59774,0.23711,0.658251,0.171929246839226,0.828070753160774,113,18.2,29.4
"Depdc.slide1_image14_right.2019_08_29",0.30124320607034,0.0694339468481141,0.153945957847692,0.10744219959296,0.0313550210358447,0.622408898729999,1,0.818164015694266,0.152400984946071,-0.501508410034006,0.893365031045507,0.450592412258768,0.0539054490371478,0.0555255067882779,0.0547154779127128,0.00114555382173788,0.0248189673872804,0.0330866309541972,0.0271999555912549,0.00393902632540464,0.377196299106878,0.0797857234644034,0.178566993892999,0.123405435867355,0.0380584152745737,0.556901735777924,1,0.783064519296549,0.18556881008867,-0.557919224807456,0.917400564138684,0.467933635201432,0.314601,0.433635,0.374118,0.0841697485917595,0.31092,0.411581,0.3612505,0.0711780757010191,0.0491696,0.0701688,0.0596692,0.0148486767194926,0.371226,0.417379,0.3943025,0.0326350992721027,0.384901508630009,0.422103535398499,0.403502522014254,0.0263058054018825,0.337432,0.407682,0.372557,0.0496742513783549,0.391835,0.531932,0.4618835,0.0990635387238917,0.630336,0.640383,0.6353595,0.00710430183058126,0.329616252859256,0.420513034757461,0.375064643808359,0.0642737308682553,0.345938,0.432247,0.36839775,0.0425932739163904,0.340989,0.530939,0.469997,0.0869389889213503,0.0783573,0.0889165,0.084914075,0.0045881895444536,0.381384,0.435967,0.3988255,0.0251460278175301,0.0420004127956476,0.0625089254340623,0.0482487389928731,0.00970982818506755,0.242723,0.515118,0.409439,0.118666496105683,0.206287,0.3955,0.266364,0.0885719992962411,0.607758,0.657486,0.636006,0.0218972091372394,0.0551386993313826,0.0756831127780819,0.0624676780958206,0.00921196355198074,2,4,0.150087,0.370185,0.58888,0.388664,0.443077,0.671145,0.190854271172519,0.809145728827481,90,22,25.7
"Depdc.slide1_image16_left.2020_02_06",0.37443341969166,0.0846134795790232,0.210258624375403,0.130071466162267,0.0501987992049998,0.517933559080018,1,0.768628601973683,0.193181002237273,-0.939791143469,0.990497779004256,0.699107357300264,0.0265644748838019,0.0270000123925872,0.0267822436381945,0.000307971525923153,0.0152550775246207,0.0238019686636584,0.0200165267329497,0.00358133313013132,0.409208272084255,0.0801901262830657,0.202876480783329,0.129932879336741,0.0468426581649947,0.48836836095965,1,0.75095778415093,0.205750322703706,-0.934622314736243,0.990070309736671,0.673848386502599,0.123523,0.226906,0.1752145,0.0731028203594088,0.362252,0.785188,0.57372,0.299060913607914,0.0522656,0.0837275,0.06799655,0.022246922839013,0.181744,0.207015,0.1943795,0.0178692954673653,0.288224811129899,0.441807187269889,0.365015999199894,0.10859913963933,0.519071,0.544893,0.531982,0.018258911303799,0.292838,0.323644,0.308241,0.0217831315012328,0.548649,0.569346,0.5589975,0.0146349890502179,0.353523918284123,0.358736337069748,0.356130127676936,0.00368573666969967,0.289196,0.507725,0.41673325,0.0921301895702489,0.277147,0.655271,0.44987375,0.155923578207135,0.0515538,0.0853242,0.07071095,0.0141070968639901,0.177906,0.37625,0.288959,0.0832551401055815,0.0481449876679536,0.0858540870630195,0.0674920004000531,0.0154085162642539,0.310911,0.460882,0.37917425,0.0641457657754327,0.371748,0.54176,0.4281575,0.0768621063311868,0.572813,0.627668,0.60941225,0.0248658909133911,0.0515717581501755,0.0961828831591856,0.0719349361615322,0.0228167255406811,2,4,0.0587623,0.605156,0.336736,0.522016,0.248514,0.406949,0.271431894812078,0.728568105187922,63.7,8.49,27.6
"Depdc.slide1_image16_right.2019_08_29",0.267477440361699,0.0553313083211013,0.148197301762903,0.0930846516296925,0.0356312713403009,0.635556673610543,1,0.817117452411329,0.143480887894157,-0.781640771118936,0.969251416829223,0.624442152169458,0.0495658794826421,0.0497246866403816,0.0496452830615119,0.000112293618138547,0.0179477353020705,0.0315546213174758,0.0244128107861805,0.00650528107843235,0.319785369997698,0.0740404442787441,0.166089860093639,0.107124556768592,0.0336747480779196,0.564764308859759,1,0.780403782704628,0.170316950745936,-0.741457088981304,0.954214822472132,0.536331391918982,0.266989,0.350705,0.308847,0.059196151293813,0.49402,0.558899,0.5264595,0.045876380856602,0.054607,0.0634391,0.05902305,0.0062452378021177,0.340366,0.361276,0.350821,0.0147856027946107,0.39379340647374,0.413504088545962,0.403648747509851,0.0139375569550804,0.532192,0.600456,0.566324,0.0482699373109185,0.220207,0.308512,0.2643595,0.0624410643126781,0.622393,0.630065,0.626229,0.0054249232252632,0.372055911939644,0.408208647034531,0.390132279487087,0.0255638441440355,0.343006,0.530048,0.42899875,0.0774127922649093,0.225816,0.539532,0.4023905,0.134471740655797,0.0505507,0.0794104,0.0695329,0.0135942422387813,0.315195,0.398574,0.355457,0.0354020031919099,0.0366726633906805,0.0582516104258793,0.0481756262450747,0.00900546891756977,0.243178,0.505839,0.39660375,0.110414709827314,0.234248,0.412169,0.29421575,0.0802107518411133,0.623719,0.637252,0.62763025,0.00643609345151753,0.0391612686475929,0.0744672907066884,0.0549338602564563,0.0175685415742911,2,4,0.116048,0.588695,0.572616,0.446518,0.390355,0.635451,0.1926804484497,0.8073195515503,88.3,16.2,32.7
"Depdc.slide1_image19_right.2020_02_06",0.511016719985763,0.128183614582336,0.198517879270852,0.160130755966987,0.0320755550156184,0.486773472864316,1,0.736931703058882,0.191386454267746,-0.185413798670334,0.769876147499148,0.356749350519572,0.0532251320734881,0.079442512387467,0.0663338222304775,0.0185384874049612,0.0393956681990455,0.0544840004458853,0.0455872605752173,0.00697894442966358,0.46883384812235,0.144263026439199,0.227165943314271,0.1759834178898,0.0337415007303298,0.492820250142298,1,0.74815121249263,0.183870175968982,-0.154268198673872,0.778654073973183,0.351426936330212,0.223105,0.381994,0.3025495,0.112351489355949,0.481519,0.658829,0.570174,0.125377103372187,0.0759311,0.0767745,0.0763528,0.00059637385925273,0.45114,0.48239,0.466765,0.0220970869120796,0.314259174742406,0.345087959680597,0.329673567211501,0.0217992428855365,0.338119,0.693807,0.515963,0.251509396786681,0.188097,0.452928,0.3205125,0.187263795968415,0.606429,0.64697,0.6266995,0.0286668160160839,0.294790715718019,0.32040517611762,0.30759794591782,0.0181121586449928,0.304741,0.520987,0.40620175,0.0957342263399912,0.226599,0.372746,0.281041,0.0650699349879292,0.0830232,0.117276,0.096410125,0.0161388210295083,0.470343,0.523213,0.4945405,0.0219809332149479,0.0645886367192984,0.105149066763413,0.0851632163942494,0.017425792739339,0.272107,0.41468,0.3412,0.061674735005511,0.153076,0.396287,0.29815875,0.104256407682773,0.637985,0.657566,0.64791875,0.00891277212300789,0.0891944870520928,0.107597681114135,0.0962010270410902,0.00798222983347766,2,4,0.102841,0.605751,0.624004,0.802227,0.132947,0.701931,0.339823205192303,0.660176794807697,109,23.2,15.7
"Depdc.slide1_image20_left.2020_02_06",0.29409075684606,0.0723133314487918,0.16015299915619,0.0985929698804753,0.0314268592142119,0.602008159127793,1,0.803263280584064,0.153960736065538,-0.773681771116744,0.948031891540906,0.545811137100276,0.0424288419663352,0.0447945617043369,0.043611701835336,0.00167281646912785,0.0280251221735799,0.035957519774215,0.0333930716316212,0.00371063412925582,0.341145635226142,0.0843826686998284,0.159377437363673,0.106862077329152,0.0267267924342211,0.564712055118577,1,0.783603831895063,0.17237186741004,-0.615278422408201,0.908735689691455,0.448703614478257,0.217194,0.260556,0.238875,0.0306615642458111,0.472046,0.514131,0.4930885,0.0297585888862358,0.0560034,0.0631732,0.0595883,0.00506981419975131,0.306357,0.399658,0.3530075,0.0659737697914861,0.330660033255781,0.374612480317286,0.352636256786533,0.0310790733669329,0.558708,0.564992,0.56185,0.00444345901297631,0.277544,0.290078,0.283811,0.00886287639539218,0.558554,0.577336,0.567945,0.0132808795642457,0.288527666178756,0.366241643759499,0.327384654969127,0.0549520805403227,0.0630183,0.381326,0.275736325,0.146583489609014,0.102228,0.59656,0.38084475,0.208665400881211,0.0653445,0.095756,0.0783757,0.0127687005914201,0.430916,0.460472,0.4415175,0.0136379526689309,0.0544586286606937,0.0831140819682631,0.0736818716067333,0.0129985100792694,0.269665,0.406741,0.3374565,0.0697545796274338,0.173094,0.37792,0.30143925,0.0967211796156871,0.633678,0.655708,0.64442875,0.00971314872994335,0.0783024813646171,0.0931717822015927,0.0863076725154363,0.00657901028045302,2,4,0.081697,0.555712,0.529344,0.53099,0.329259,0.731449,0.290728318109762,0.709271681890238,111,21.7,39.2
"Depdc.slide1_image21_left.2019_08_29",0.368241142614818,0.0646100214298164,0.117667971319929,0.0818532613471911,0.0188245303763482,0.565504791471798,1,0.780971686036606,0.193075305837768,-0.489479061830357,0.877917116310131,0.415165408700398,0.0300380100453263,0.0341612238168672,0.0320996169310967,0.00291555241813831,0.0225300713377868,0.034103526459046,0.0268882524641761,0.00508309026281682,0.418935486340227,0.0751016837829023,0.133091273098422,0.0963600641740786,0.0211728431352841,0.523273003790107,1,0.759343770782036,0.215788640474825,-0.301475840754921,0.842923813291712,0.380951472206804,0.187345,0.209716,0.1985305,0.0158186858019243,0.325124,0.383588,0.354356,0.0413402908552903,0.062579,0.0882332,0.0754061,0.0181402587859159,0.251168,0.310882,0.281025,0.0422241743317735,0.35259526906603,0.413802851054313,0.383199060060172,0.0432802962839464,0.494045,0.604655,0.54935,0.0782130810670441,0.245579,0.365761,0.30567,0.0849815071765617,0.569759,0.588141,0.57895,0.0129980368517711,0.327121975345119,0.383738761667874,0.355430368506496,0.0400341135378099,0.254632,0.364718,0.32291525,0.0475571996748827,0.30828,0.3952,0.348904,0.0428462804064328,0.0666062,0.142587,0.1038483,0.0310438941601511,0.299567,0.333008,0.31542125,0.0177968712489021,0.0458596297745787,0.0718395058604779,0.0584004699699142,0.0108170509193511,0.0881669,0.450719,0.307319725,0.159484922962755,0.0780655,0.370129,0.251689875,0.127347384182254,0.615183,0.634061,0.62378025,0.00881890731610215,0.0464604171450502,0.0892603374992172,0.0722848157467519,0.0182047929894008,2,4,0.0694439,0.35508,0.428675,0.59304,0.273614,0.559494,0.235043434380516,0.764956565619484,90.8,26.3,26.7
"Depdc.slide1_image21_right.2019_08_29",0.340058228375361,0.0524536506676271,0.171706501414511,0.098772224410694,0.041123671140602,0.524872415008332,1,0.762576818033614,0.18417831732149,-0.980250215394852,0.99682826507209,0.65441394226574,0.0330254030557126,0.0347949573388501,0.0339101801972814,0.00125126383328426,0.0256374962422156,0.0416048592611024,0.0321389682831082,0.00713910988931612,0.359763583255221,0.0782169596575273,0.176543087089915,0.108214849627065,0.0354917174536761,0.502300418084669,1,0.747733257400414,0.191590146268019,-0.902412722801352,0.978456191241533,0.575872456726923,0.282256,0.3223,0.302278,0.0283153839458341,0.288663,0.296012,0.2923375,0.00519652773493993,0.0631429,0.063162,0.06315245,1.35057395206589e-05,0.316739,0.333951,0.325345,0.0121707219177829,0.358373014906012,0.364775563384169,0.361574289145091,0.00452728544578036,0.561693,0.685846,0.6237695,0.0877894282046534,0.194197,0.293235,0.243716,0.0700304413951533,0.604329,0.613203,0.608766,0.00627486557624946,0.322246321848675,0.32791110009931,0.325078710973993,0.00400560311494168,0.298459,0.360029,0.331772,0.027476639314152,0.310138,0.419001,0.36501825,0.0512921499541272,0.0693053,0.114739,0.0959783,0.0204210761383103,0.395793,0.433606,0.41517225,0.0161817129784416,0.0500237450474671,0.101060412067503,0.0692128554274546,0.0220813574587027,0.389849,0.551416,0.4589855,0.0701645213314156,0.205961,0.356673,0.28481575,0.0630899443618659,0.62203,0.62721,0.624391,0.0021536607594203,0.0779308727908814,0.0991383178474657,0.0874606445130037,0.0102633142022754,2,4,0.104437,0.289107,0.504509,0.361463,0.491549,0.668293,0.276060637360252,0.723939362639748,90.8,26.3,28.5
"Depdc.slide1_image24_right.2019_08_29",0.373876359262067,0.104725787870693,0.195745781996942,0.130009444591225,0.0330393902504853,0.551895974257321,1,0.77439052964066,0.192609214264974,-0.632374246940124,0.910071253302292,0.464664266215723,0.0559407471125089,0.0599851311267717,0.0579629391196403,0.0028598113622077,0.0231424588294673,0.028343075851487,0.0250965441606497,0.00240970417640926,0.384989361271153,0.110090089933989,0.204677909341192,0.134685743731559,0.0349578828213165,0.542048592323238,1,0.769263152783642,0.19629636003916,-0.644704887107844,0.911561055410792,0.47328393144281,0.238242,0.262867,0.2505545,0.0174125044867187,0.590869,0.591527,0.591198,0.000465276262020782,0.0717815,0.0767711,0.0742763,0.0035281799954084,0.374055,0.380566,0.3773105,0.0046039722523056,0.369357066918529,0.447178900645771,0.40826798378215,0.0550283463529047,0.548961,0.60648,0.5777205,0.040672074947069,0.25943,0.310555,0.2849925,0.0361508341881623,0.590965,0.608379,0.599672,0.0123135574875826,0.351732228716714,0.400016524796617,0.375874376756666,0.0341421531829182,0.376507,0.634331,0.530474,0.117136829078931,0.239189,0.414173,0.3085025,0.0847550677049265,0.0993246,0.159942,0.11683915,0.0288620249709429,0.298444,0.451056,0.3859325,0.0699927509222681,0.0345697232549669,0.063378561546319,0.0458660081089251,0.0124631178139388,0.174466,0.320535,0.2632865,0.0687821931631533,0.207846,0.429895,0.3385835,0.0934897343544556,0.641991,0.653456,0.6458265,0.00536681634366847,0.0515167782251499,0.0784686248711718,0.0620628116216672,0.0120919026774579,2,4,0.111061,0.591543,0.55274,0.562786,0.215606,0.549612,0.182659661000118,0.817340338999882,40.8,21,27.2
"Depdc.slide1_image3.2020_02_06",0.391609290293252,0.0826426292180185,0.201251238632597,0.133170570611355,0.0428453247911124,0.500882047085085,1,0.749843068235739,0.180218429696726,-0.81416574989913,0.971158873414781,0.538240467094822,0.049199543897911,0.0536898238574666,0.0514446838776888,0.00317510740882782,0.0233053574582225,0.0345012583413401,0.0281593591500334,0.0047882764791153,0.411590026896964,0.0993480736487685,0.213175455935789,0.139760579992676,0.0424220532081632,0.474871122527611,1,0.742664509385138,0.188514064741932,-0.858189571171803,0.97096215359323,0.547454563467013,0.376855,0.402046,0.3894505,0.0178127269248703,0.433032,0.454607,0.4438195,0.0152558288040998,0.0825629,0.0870056,0.08478425,0.00314146329677748,0.34005,0.398195,0.3691225,0.0411147237920918,0.380579529266537,0.405829662719653,0.393204595993095,0.0178545405905631,0.24396,0.4504,0.34718,0.145975123908151,0.354297,0.421896,0.3880965,0.0477997113014294,0.646995,0.647569,0.647282,0.000405879292401052,0.364664698039016,0.370517178869314,0.367590938454165,0.00413832888186763,0.270248,0.55086,0.43008375,0.125733591609071,0.267873,0.691418,0.44837325,0.184845861562862,0.09233,0.134539,0.11425,0.0210519915605785,0.23002,0.395485,0.32045575,0.0736561747507747,0.0377048035716873,0.0753797161894812,0.0533977020034525,0.0160189286674483,0.214073,0.400235,0.29734325,0.0808526967778441,0.149073,0.33491,0.250391,0.0914323661329327,0.638619,0.657449,0.6446235,0.00863824679357252,0.0476048360568505,0.107008169056103,0.0662045307729174,0.0275579318408507,2,4,0.126683,0.676686,0.534428,0.575576,0.260888,0.455889,0.213056013350643,0.786943986649357,112,43.2,18.9
"Depdc.slide1_image4_right.2020_02_06",0.415095863087331,0.0763213457744736,0.171809942739071,0.110692520242439,0.0339405741626674,0.487672934689689,1,0.747196625048618,0.202699919825592,-0.849486398909628,0.972146279263993,0.549171085993783,0.0545817512742986,0.0591576084451267,0.0568696798597127,0.00323561963523364,0.0221086295781564,0.0339283090528307,0.0259523541633678,0.00541382174064698,0.400977590853457,0.104196788205003,0.196131415612148,0.130262856009111,0.0337250607045174,0.481626709955262,1,0.743374916364066,0.196412876771678,-0.533379068282948,0.893340547497891,0.458960522512676,0.182589,0.202786,0.1926875,0.0142814356596247,0.748676,0.834213,0.7914445,0.0604837927423537,0.0469508,0.0577454,0.0523481,0.00763293486019631,0.366354,0.407983,0.3871685,0.0294361481940148,0.353903305256569,0.413378192654683,0.383640748955626,0.0420550961895128,0.459449,0.481862,0.4706555,0.0158483842867341,0.178845,0.346853,0.262849,0.118799596093589,0.644905,0.656286,0.6505955,0.00804758227668416,0.345874454233699,0.360473920955205,0.353174187594452,0.0103233819204837,0.326507,0.545552,0.432837,0.115353456497844,0.308552,0.538466,0.38654725,0.105387485611828,0.0599823,0.0902843,0.074033125,0.0127031531147126,0.313809,0.459709,0.40798425,0.0655023723609814,0.0488022016900488,0.0715590088312537,0.058179625522187,0.00973327329514413,0.245828,0.346151,0.2809285,0.0444989122451325,0.275427,0.458465,0.3720435,0.082697939283072,0.63352,0.66818,0.6452545,0.0155588749486159,0.0657312395710161,0.0769699473893663,0.073412906202774,0.00516973286996867,2,4,0.0655761,0.864485,0.594882,0.571602,0.241479,0.610559,0.232090169317835,0.767909830682165,135,30.9,27.3
"Depdc.slide1_image4.2019_08_29",0.43299481681445,0.056475451080641,0.154400138995689,0.0928467974419095,0.039567843168095,0.488474502831717,1,0.747159406047688,0.199057843711813,-0.859554342799129,0.964366083610184,0.783771855922771,0.00224729511281371,0.0321766933009477,0.0172119942068807,0.0211632804156619,0.0223466688482665,0.0270277269509795,0.0253604333894776,0.00221524588868959,0.3892391795868,0.0552045938809013,0.174387230652571,0.102772605512575,0.044455213372138,0.512777015849897,1,0.755685056133951,0.178866492909372,-0.968825773301058,0.99413252994648,0.799168946765253,0.256741,0.411176,0.3339585,0.109202035752544,0.272332,0.389129,0.3307305,0.0825879507222452,0.0787728,0.0847383,0.08175555,0.00421824550316835,0.219924,0.232337,0.2261305,0.0087773164748686,0.375490812373604,0.421795211228237,0.398643011800921,0.0327421544288774,0.115933,0.28553,0.2007315,0.119923188768895,0.141256,0.305562,0.223409,0.116181886789637,0.471686,0.586864,0.529275,0.0814431448435042,0.31581090947396,0.331604474359067,0.323707691916513,0.0111677368293696,0.344329,0.511917,0.414358,0.0783814846418889,0.211202,0.431914,0.35317525,0.101870963325752,0.166227,0.222569,0.19380225,0.0235762558149083,0.295065,0.387504,0.353379,0.0425332206868937,0.0379449109315712,0.0635786158848573,0.0506784940995397,0.0114954151289377,0.301784,0.360688,0.33629125,0.0289609411147152,0.180156,0.392815,0.306087,0.0965870413909996,0.638407,0.666705,0.6489755,0.0123691479226879,0.0687040958656312,0.113841799187801,0.0881461540417433,0.0206921051383785,2,4,0.0959698,0.392854,0.360102,0.314494,0.447235,0.548634,0.202392440129895,0.797607559870105,45,13.6,36.2
"Depdc.slide1_image4.2020_10_06",0.220544601447628,0.0591966954327668,0.160807049872904,0.11060727369463,0.0392721981034498,0.644443685445733,1,0.841859665283002,0.128368112772752,-0.917308957926431,0.989199171889548,0.557242402409858,0.037342014641637,0.0423302132531526,0.0398361139473948,0.00352718906410796,0.0231650291141718,0.0332038172273715,0.0288510711124748,0.0041776209074511,0.266425142131943,0.0752477964930951,0.166737673463807,0.117519021677605,0.034222703497086,0.59305551608603,1,0.811699602831165,0.150108105146254,-0.858616949295892,0.972872591874413,0.515829745417777,0.222946,0.25741,0.240178,0.0243697281068132,0.590143,0.678278,0.6342105,0.0623208561598764,0.0812194,0.0860627,0.08364105,0.00342473027332081,0.34893,0.387898,0.368414,0.0275545370492774,0.327200883138857,0.363366244699619,0.345283563919238,0.0255727724036783,0.584459,0.608832,0.5966455,0.0172343135778598,0.217362,0.235008,0.226185,0.0124776062608178,0.622018,0.628799,0.6254085,0.004794891083226,0.292604231084079,0.342786713396222,0.317695472240151,0.0354843735396901,0.29223,0.533241,0.40874025,0.0996281279705519,0.315654,0.526703,0.409287,0.090961146236548,0.0900657,0.145731,0.1134215,0.0268614181418877,0.334672,0.394799,0.374287,0.0269505739827559,0.0630608602350222,0.0937870768722853,0.0773582180403809,0.012995614547502,0.340356,0.458453,0.42365825,0.0558157240651473,0.395338,0.530394,0.434075,0.0646608816415819,0.616647,0.648873,0.6301855,0.0137759087661517,0.0808768485430585,0.0959931268987464,0.0911522638799246,0.00704807905468504,2,4,0.0964938,0.71502,0.594661,0.649947,0.196471,0.591908,0.30853017400579,0.69146982599421,86.5,35.2,33.3
"Depdc.slide1_image6.2019_08_29",0.254729000452001,0.0695622345593781,0.163238831088589,0.115711952313761,0.0378428699579798,0.59798704714361,1,0.806347209931784,0.143889139577528,-0.964914776489506,0.993720808604106,0.640187831374747,0.0530011531654022,0.0587185145942076,0.0558598338798049,0.00404278503680265,0.0236215804757963,0.0293339793659752,0.0268667705788464,0.00275078870540716,0.333395793703276,0.0832742631590348,0.175380166015082,0.122094621307591,0.0404268209333772,0.514840577017292,1,0.77064958446544,0.180411690235907,-0.973913843429403,0.994178499980011,0.63427529798562,0.260798,0.337841,0.2993195,0.0544776277429552,0.456234,0.635921,0.5460775,0.127057896191067,0.0635262,0.0712387,0.06738245,0.00545356104990125,0.361945,0.391629,0.376787,0.0209897576927415,0.37077063278488,0.459365439084487,0.415068035934683,0.0626459883123607,0.222421,0.457352,0.3398865,0.166121303210937,0.401715,0.406995,0.404355,0.00373352380466498,0.604633,0.656053,0.630343,0.0363594306886123,0.332347274020979,0.369845022814603,0.351096148417791,0.0265149124512016,0.257617,0.61089,0.42096675,0.167619836042506,0.249855,0.717685,0.477044,0.223616918718896,0.0983007,0.224724,0.165023425,0.0599365837158117,0.305807,0.476594,0.4223275,0.0785743554539266,0.0319845783979522,0.0642739679471858,0.0424659820326584,0.0147641065528575,0.355265,0.397256,0.377494,0.0221372288991494,0.217495,0.459112,0.3369945,0.104220547207992,0.626608,0.652234,0.64141025,0.0118674912365672,0.0599775607169268,0.0811847096635906,0.0744519257911046,0.0097643749589345,2,4,0.143753,0.555618,0.581323,0.594187,0.191831,0.587867,0.168025926601568,0.831974073398432,84.8,21.6,24.4
